법정동시군구코드,시군구,법정동,지번,단지명,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,해제여부,해제사유발생일,거래유형,중개사소재지,매도자,매수자,자치구
11650,서초구,서초동,1598-3,르네상스오피스텔,43.66,2024,7,15,25600,6,1991,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1600-7,동양라디안루키,20.5,2024,7,25,14200,10,2004,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,방배동,980-32,방배오피스텔,35.2,2024,7,15,45500,4,1988,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1688-6,서초메이플라워맴버스빌,40.158,2024,7,22,34500,8,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,7,20,21000,10,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-2,윈드스톤호피스텔빌딩,40.97,2024,7,22,19000,12,1992,None,None,중개거래,서울 서초구,법인,개인,서초구
11650,서초구,서초동,1330-6,강남역 롯데골드로즈,33.23,2024,7,11,24600,11,2004,None,None,중개거래,서울 서초구,법인,개인,서초구
11650,서초구,잠원동,15-4,신사샤르망에스,24.8,2024,7,7,24400,8,2008,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,7,20,20900,4,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,7,13,21000,5,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,659,해피트리앤,21.238,2024,7,20,16500,3,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1542-13,서초에스알타워,28.69,2024,7,6,25600,11,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1319-11,두산베어스텔,42.0,2024,7,1,38000,14,1999,None,None,중개거래,"서울 강남구, 서울 서초구",개인,법인,서초구
11650,서초구,서초동,1327-29,서초파라곤,85.31,2024,7,14,123000,4,2005,None,None,중개거래,서울 서초구,법인,법인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,7,17,13900,15,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-2,아크로텔 강남역,20.723,2024,7,5,23400,15,2016,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1589-11,서초팰리스,18.23,2024,7,16,21000,7,2021,None,None,직거래,None,개인,법인,서초구
11650,서초구,양재동,275-6,삼호물산빌딩,85.12,2024,7,2,34000,17,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1445-13,서초쌍용플래티넘,46.93,2024,7,9,41500,6,2006,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1445-14,더샾서초,36.27,2024,7,10,34500,23,2006,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1445-1,해링턴 타워 서초,42.1013,2024,7,3,69587,8,2023,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1309-1,서초동오피스텔,33.53,2024,7,2,21000,4,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,7,5,21000,6,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,750-10,반포스테이,37.99,2024,7,7,42000,4,2016,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,7,5,21000,11,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1339-4,강남 삼부르네상스시티,23.95,2024,7,8,36993,11,2023,None,None,직거래,None,기타,개인,서초구
11650,서초구,서초동,1330-6,강남역 롯데골드로즈,37.13,2024,7,4,27000,4,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1330-6,강남역 롯데골드로즈,37.13,2024,7,6,28000,7,2004,None,None,중개거래,"서울 강남구, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,34.0,2024,7,4,30500,13,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1601-10,서초어반하이 오피스텔,19.3,2024,7,6,20000,15,2018,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1589-10,서초 리슈빌,19.6085,2024,7,5,18500,19,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1589-10,서초 리슈빌,19.6085,2024,7,5,18000,18,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,우면동,728,(728),13.86,2024,7,5,9200,5,2013,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1445-14,더샾서초,38.94,2024,7,2,37500,10,2006,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1337-6,강남 효성 해링턴 타워,26.27,2024,7,2,20000,11,2013,None,None,중개거래,서울 서대문구,개인,개인,서초구
11650,서초구,서초동,1601-2,그린빌오피스텔,27.45,2024,7,2,15000,2,1999,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,39.078,2024,7,1,34000,7,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,우면동,787,서초리슈빌S글로벌,21.52,2024,7,1,16300,8,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1303-6,현대썬앤빌 강남 더 인피닛,21.74,2024,8,23,27240,14,2018,None,None,직거래,None,법인,개인,서초구
11650,서초구,방배동,755-5,오릭스오피스텔,40.5,2024,8,31,25000,10,1999,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1699-2,엘루크 반포,33.12,2024,8,28,75000,13,2023,None,None,중개거래,서울 서초구,법인,개인,서초구
11650,서초구,서초동,1339,강남헤븐리치 더 골드 181,17.6368,2024,8,30,19000,11,2018,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1308-26,강남역리가스퀘어,49.26,2024,8,22,42200,6,2012,O,24.11.04,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-21,코리아비지니스센타,32.63,2024,8,14,23000,17,1991,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,신원동,559,서초 케이타운 오피스텔,21.58,2024,8,31,19000,4,2017,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1542-13,서초에스알타워,28.69,2024,8,26,25500,11,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1319-11,두산베어스텔,42.0,2024,8,27,36500,16,1999,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,8,22,15000,18,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-14,이즈타워,40.57,2024,8,27,28500,4,2006,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1582-3,서초센트럴IPARK,24.7552,2024,8,23,31000,7,2020,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1582-3,서초센트럴IPARK,24.7552,2024,8,29,30000,19,2020,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,42.292,2024,8,29,33000,3,2004,O,24.10.10,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1355-3,서초월드오피스텔,43.14,2024,8,28,17000,13,1993,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1601-2,그린빌오피스텔,30.53,2024,8,28,17500,6,1999,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,방배동,952-2,디엠 그레이스 서초,50.81,2024,8,23,95220,10,2022,O,24.09.03,직거래,None,법인,개인,서초구
11650,서초구,방배동,952-2,디엠 그레이스 서초,50.44,2024,8,23,94190,10,2022,O,24.09.03,직거래,None,법인,개인,서초구
11650,서초구,방배동,952-2,디엠 그레이스 서초,59.76,2024,8,23,104540,10,2022,O,24.09.03,직거래,None,법인,개인,서초구
11650,서초구,방배동,952-2,디엠 그레이스 서초,50.81,2024,8,23,96250,11,2022,O,24.09.03,직거래,None,법인,개인,서초구
11650,서초구,방배동,952-2,디엠 그레이스 서초,50.44,2024,8,23,95220,11,2022,O,24.09.03,직거래,None,법인,개인,서초구
11650,서초구,방배동,952-2,디엠 그레이스 서초,59.76,2024,8,23,105570,11,2022,O,24.09.03,직거래,None,법인,개인,서초구
11650,서초구,서초동,1601-10,서초어반하이 오피스텔,19.3,2024,8,27,21700,9,2018,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1445-14,더샾서초,36.27,2024,8,8,34000,10,2006,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,866-10,방배 마에스트로,19.86,2024,8,12,27000,6,2019,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1446-11,현대슈퍼빌,37.07,2024,8,26,34000,8,2003,None,None,중개거래,서울 서초구,법인,개인,서초구
11650,서초구,서초동,1589-3,서초아트갤러리,36.99,2024,8,22,35000,7,2018,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,잠원동,8-24,크레신타워-Ⅰ,31.4,2024,8,10,28000,10,2004,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,34.0,2024,8,1,31000,5,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1445-14,더샾서초,38.94,2024,8,21,39000,7,2006,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1601-2,그린빌오피스텔,24.15,2024,8,20,11000,11,1999,None,None,직거래,None,개인,개인,서초구
11650,서초구,잠원동,15-4,신사샤르망에스,20.46,2024,8,17,21000,12,2008,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-3,트윈타워,29.02,2024,8,9,15000,11,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-21,코리아비지니스센타,32.62,2024,8,1,23000,11,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,51.33,2024,8,9,48000,10,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1595-2,(1595-2),32.64,2024,8,14,15900,8,1990,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,26.475,2024,8,12,20000,13,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1445-14,더샾서초,36.27,2024,8,6,34200,20,2006,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,26.475,2024,8,12,20000,13,2003,O,24.08.14,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1328-7,대우도씨에빛,38.36,2024,8,5,33000,20,2003,None,None,중개거래,"서울 서초구, 서울 중구",개인,법인,서초구
11650,서초구,서초동,1600-11,서초레몬,10.15,2024,8,7,5800,5,2005,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1589-14,(1589-14),24.13,2024,8,8,13600,3,1990,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1321-9,풍림아이원매직,68.62,2024,8,10,86000,14,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1303-6,현대썬앤빌 강남 더 인피닛,17.95,2024,8,6,23000,14,2018,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1328-7,대우도씨에빛,40.45,2024,8,7,31700,22,2003,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,8,9,22000,14,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1328-11,대우도씨에빛2,38.805,2024,8,7,33000,12,2005,None,None,직거래,None,개인,개인,서초구
11650,서초구,잠원동,8-24,크레신타워-Ⅰ,31.4,2024,8,5,26000,3,2004,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1309-1,서초동오피스텔,33.65,2024,8,4,20800,4,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1588-5,디아레나 서초,38.29,2024,9,4,38000,4,2020,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1328-11,대우도씨에빛2,42.039,2024,9,25,40800,14,2005,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1328-11,대우도씨에빛2,38.805,2024,9,25,40800,14,2005,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1337-22,서초동 대우디오빌프라임,49.02,2024,9,24,58000,5,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,9,4,21000,9,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-1,삼호물산빌딩,27.36,2024,9,20,12000,14,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1446-11,현대슈퍼빌,37.07,2024,9,7,35300,13,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-1,삼호물산빌딩,27.36,2024,9,20,12000,14,1991,O,24.10.19,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,751-9,반포스테이2차,23.09,2024,9,12,30000,6,2019,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,서초동,1337-14,이즈타워,40.57,2024,9,28,27900,8,2006,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-6,강남 효성 해링턴 타워,23.81,2024,9,9,22900,9,2013,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-6,강남 효성 해링턴 타워,24.64,2024,9,30,23300,7,2013,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1316-5,부띠크 모나코,135.51,2024,9,27,240000,19,2008,None,None,중개거래,서울 서초구,법인,법인,서초구
11650,서초구,우면동,787,서초리슈빌S글로벌,21.82,2024,9,2,16500,6,2015,None,None,중개거래,서울 서초구,법인,개인,서초구
11650,서초구,서초동,1588-3,서초로젠빌오피스텔,32.68,2024,9,21,15000,6,2002,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,1031-2,방배홈스텔,27.09,2024,9,7,22400,5,2002,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1677-1,브라운스톤서초,33.3,2024,9,11,31000,3,2006,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,9,25,23000,5,2010,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1338-21,코리아비지니스센타,32.63,2024,9,4,23000,18,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1328-11,대우도씨에빛2,38.805,2024,9,25,40800,14,2005,O,24.12.27,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1328-11,대우도씨에빛2,42.039,2024,9,25,40800,14,2005,O,24.12.27,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,51.33,2024,9,11,50000,12,2005,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,9,3,21000,9,2010,O,24.11.18,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-14,이즈타워,24.39,2024,9,10,22500,12,2006,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-6,강남 효성 해링턴 타워,24.64,2024,9,9,23300,7,2013,O,24.09.30,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1582-3,서초센트럴IPARK,24.7552,2024,9,12,34500,21,2020,None,None,중개거래,서울 마포구,개인,개인,서초구
11650,서초구,서초동,1355-3,서초월드오피스텔,73.92,2024,9,3,42000,9,1993,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,양재동,275-3,트윈타워,24.07,2024,9,11,13500,6,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,488-4,방배 리더스빌,24.86,2024,9,10,14850,3,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,9,9,13800,13,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,33.33,2024,9,5,27500,7,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1588-5,디아레나 서초,38.29,2024,9,4,31000,4,2020,O,24.12.31,직거래,None,개인,개인,서초구
11650,서초구,서초동,1355-8,중앙로얄오피스텔,30.33,2024,9,3,12700,13,1993,None,None,직거래,None,개인,개인,서초구
11650,서초구,신원동,559,서초 케이타운 오피스텔,21.58,2024,10,29,20000,2,2017,None,None,직거래,None,법인,개인,서초구
11650,서초구,서초동,1337-14,이즈타워,40.57,2024,10,28,30000,4,2006,None,None,중개거래,서울 서초구,법인,법인,서초구
11650,서초구,서초동,1337-14,이즈타워,38.36,2024,10,28,26500,5,2006,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1330-6,강남역 롯데골드로즈,33.23,2024,10,28,21500,2,2004,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,잠원동,76,씨티21,26.46,2024,10,18,53000,7,1988,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,10,21,21000,16,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-14,이즈타워,40.57,2024,10,28,30000,4,2006,O,25.01.24,중개거래,서울 서초구,법인,법인,서초구
11650,서초구,서초동,1699-2,엘루크 반포,15.62,2024,10,14,36500,14,2023,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,33.575,2024,10,30,26500,7,2003,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1308-26,강남역리가스퀘어,49.26,2024,10,19,42200,5,2012,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,662,자연누리 오피스텔,21.39,2024,10,26,16800,2,2015,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,서초동,1327-34,솔라티움시티 강남,24.0744,2024,10,26,26500,10,2021,None,None,중개거래,"서울 서초구, 충북 청주시 흥덕구",개인,개인,서초구
11650,서초구,서초동,1338-1,풍림아이원플러스,39.563,2024,10,23,31000,5,2004,O,25.01.20,중개거래,"서울 강남구, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1600-11,서초레몬,10.15,2024,10,28,5000,7,2005,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1328-7,대우도씨에빛,40.46,2024,10,29,31200,23,2003,None,None,직거래,None,법인,개인,서초구
11650,서초구,서초동,1582-3,서초센트럴IPARK,24.7552,2024,10,29,32550,8,2020,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,42.292,2024,10,30,34000,17,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-3,트윈타워,29.02,2024,10,29,15000,18,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,32.243,2024,10,5,25800,18,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,33.575,2024,10,11,26000,5,2003,None,None,중개거래,서울 서초구,법인,법인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,10,10,20400,2,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,33.575,2024,10,24,25500,2,2003,O,24.11.05,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1308-25,강남오피스텔,35.72,2024,10,26,20000,8,2000,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,10,22,11800,6,1991,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1303-16,강남역 I'PARK,29.85,2024,10,19,32000,13,2013,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,잠원동,76,씨티21,26.46,2024,10,5,52000,10,1988,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1674-5,하림인터내셔날 오피스텔,24.12,2024,10,18,28000,8,2013,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,10,11,15400,11,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-3,트윈타워,28.72,2024,10,18,14900,14,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,10,11,15400,11,1991,O,24.10.21,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1674-5,하림인터내셔날 오피스텔,24.12,2024,10,17,27900,8,2013,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-2,아크로텔 강남역,22.674,2024,10,15,26000,20,2016,O,24.11.15,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1328-7,대우도씨에빛,40.07,2024,10,17,30800,7,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,3-14,이스타빌,57.14,2024,10,2,80000,12,2005,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,서초동,1308-26,강남역리가스퀘어,29.42,2024,10,16,24500,13,2012,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,27.405,2024,10,15,25000,22,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,42.292,2024,10,23,33000,3,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,476-1,강임하이빌,25.44,2024,10,12,90000,7,2002,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,32.243,2024,10,17,25800,18,2004,O,24.10.24,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-4,트윈타워,29.02,2024,10,7,15200,9,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-14,이즈타워,33.25,2024,10,8,26500,13,2006,O,25.04.18,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1601-6,스위트서초,37.88,2024,10,3,34000,6,2018,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-6,강남 효성 해링턴 타워,26.27,2024,10,10,27500,9,2013,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,1031-2,방배홈스텔,32.13,2024,10,11,20000,5,2002,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1446-11,현대슈퍼빌,48.93,2024,10,10,54000,12,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,잠원동,8-24,크레신타워-Ⅰ,36.48,2024,10,7,31500,11,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1595-2,(1595-2),28.8,2024,10,10,14000,8,1990,None,None,직거래,None,법인,법인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,10,2,12000,18,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,10,11,15000,15,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,754-1,롯데캐슬헤론,38.539,2024,10,1,32000,3,2006,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,31.978,2024,10,10,25000,12,2003,None,None,중개거래,서울 서초구,법인,법인,서초구
11650,서초구,서초동,1588-5,디아레나 서초,38.29,2024,10,9,36000,4,2020,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,서초동,1330-18,(1330-18),44.25,2024,10,2,33500,7,1991,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1338-8,강남역파라디아골드,18.109,2024,10,8,20000,2,2017,None,None,직거래,None,법인,개인,서초구
11650,서초구,신원동,662,자연누리 오피스텔,21.39,2024,10,3,18000,3,2015,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,서초동,1355-8,중앙로얄오피스텔,30.36,2024,11,30,12000,10,1993,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,659,해피트리앤,21.238,2024,11,27,15000,5,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-29,서초파라곤,75.69,2024,11,27,86000,6,2005,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,34.0,2024,11,14,31000,14,2005,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,42.292,2024,11,27,34750,15,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,34.0,2024,11,14,31000,14,2005,O,24.12.20,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1588-1,(1588-1),24.59,2024,11,22,12500,11,1991,None,None,중개거래,서울 서초구,기타,개인,서초구
11650,서초구,서초동,1446-11,현대슈퍼빌,37.07,2024,11,29,34000,14,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-2,윈드스톤호피스텔빌딩,65.95,2024,11,28,31500,12,1992,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,752-36,방배아크로리버,34.927,2024,11,5,37000,5,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1302-1,서초오피스텔,21.78,2024,11,26,23500,4,1988,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1328-11,대우도씨에빛2,38.805,2024,11,28,47000,11,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-8,강남역파라디아골드,18.109,2024,11,8,20000,6,2017,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,43.883,2024,11,23,38500,9,2004,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1339,강남헤븐리치 더 골드 181,17.6368,2024,11,26,18800,7,2018,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,서초동,1338-21,코리아비지니스센타,41.63,2024,11,6,33000,18,1991,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1355-17,서초대우디오빌,50.63,2024,11,20,94000,12,2004,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1328-7,대우도씨에빛,41.25,2024,11,25,31800,19,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-21,코리아비지니스센타,32.63,2024,11,18,22700,17,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1598-3,르네상스오피스텔,66.09,2024,11,15,39000,14,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,우면동,787,서초리슈빌S글로벌,21.52,2024,11,16,16500,5,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-8,강남역파라디아골드,18.109,2024,11,22,16500,16,2017,None,None,중개거래,서울 서초구,개인,개인,서초구
