adm_cd,adm_nm,자치구,S_JVWI,dagagu_count,new_density,전세가율,고전세가율비율,공시지가대비전세가괴리,officetel_share,pop_density,n_dagagu_count,n_new_density,n_전세가율,n_고전세가율비율,n_공시지가대비전세가괴리,n_officetel_share,n_pop_density
1159068000,신대방제2동,동작구,27.25,275,26.3,55.14,3.2,1.781,0.1102,22780.2,0.24059492563429571,0.141970310391363,0.4997436160393806,0.04295302013422819,0.4169252536959577,0.16549031386094007,0.4541087034287325
1159051000,노량진제1동,동작구,27.2,418,10.23,47.14,8.6,1.5637,0.177,19868.5,0.3657042869641295,0.05522267206477733,0.417700748641165,0.11543624161073825,0.32723497202802393,0.2658056765280072,0.39591997426002573
1129059000,돈암제2동,성북구,27.02,8,1.29,60.7,2.6,2.5914,0.0,45260.1,0.00699912510936133,0.006963562753036437,0.5567634088811404,0.034899328859060406,0.751416759741487,0.0,0.9033571881076522
1114055000,명동,중구,26.98,44,12.39,74.95,31.4,1.0708,0.3028,2705.2,0.03849518810148731,0.06688259109311741,0.7029022664342119,0.42147651006711406,0.12379116239100334,0.4547229313710767,0.052920827596130204
1129071500,월곡제1동,성북구,26.98,222,7.91,60.11,7.4,1.694,0.0895,32002.8,0.1942257217847769,0.04269905533063428,0.550712747410522,0.09932885906040269,0.3810161211367757,0.13440456525003752,0.6384173113317839
1141069000,남가좌제1동,서대문구,26.88,173,25.25,54.92,4.4,1.9764,0.0023,35148.3,0.15135608048993876,0.13630229419703105,0.4974874371859297,0.059060402684563765,0.49757633992658007,0.0034539720678780595,0.7012784054005984
1132051300,창제3동,도봉구,26.78,179,15.88,56.73,11.8,1.6671,0.195,20243.1,0.15660542432195976,0.08572199730094468,0.5160496359347758,0.15838926174496645,0.3699131824489367,0.2928367622766181,0.40340615001528807
1132051400,창제4동,도봉구,26.55,179,9.13,56.73,11.8,1.6671,0.195,22919.7,0.15660542432195976,0.04928475033738192,0.5160496359347758,0.15838926174496645,0.3699131824489367,0.2928367622766181,0.456896534496162
1129052500,성북동,성북구,26.52,289,18.42,58.31,9.2,1.9229,0.1184,5548.7,0.25284339457567806,0.09943319838056681,0.5322531022459235,0.12348993288590603,0.47549428714593384,0.17780447514641837,0.1097466171318714
1147052000,목2동,양천구,26.41,167,17.05,54.85,6.7,1.8319,0.1223,28417.3,0.14610673665791776,0.09203778677462889,0.4967695620961952,0.08993288590604027,0.4379341599863296,0.18366121039195074,0.566763058340611
1121584700,자양제4동,광진구,26.4,347,38.38,47.39,3.3,1.6214,0.1011,16824.0,0.30358705161854765,0.2071794871794872,0.42026458824735924,0.04429530201342281,0.3510505691391135,0.15182459828803122,0.33507730985293444
1111064000,이화동,종로구,26.34,147,14.07,73.48,34.8,1.0053,0.0607,8865.3,0.12860892388451445,0.07595141700404859,0.6878268895497898,0.4671140939597315,0.09675612580909053,0.09115482805226009,0.17602705095435747
1132051100,창제1동,도봉구,26.33,179,9.27,56.73,11.8,1.6671,0.195,21482.8,0.15660542432195976,0.05004048582995951,0.5160496359347758,0.15838926174496645,0.3699131824489367,0.2928367622766181,0.4281808752790329
1168052100,논현1동,강남구,26.27,448,21.07,58.71,13.9,0.8872,0.0573,16810.4,0.39195100612423445,0.11373819163292848,0.5363552456158343,0.1865771812080537,0.04801051023162625,0.0860489562997447,0.3348055213044252
1141070000,남가좌제2동,서대문구,26.25,173,15.32,54.92,4.4,1.9764,0.0023,37239.6,0.15135608048993876,0.08269905533063428,0.4974874371859297,0.059060402684563765,0.49757633992658007,0.0034539720678780595,0.7430718900695259
1159066000,대방동,동작구,26.24,258,22.67,53.91,6.2,1.7278,0.0771,23122.1,0.22572178477690288,0.12237516869095817,0.4871295251769049,0.08322147651006712,0.39496702551034296,0.11578315062321669,0.46094138760044684
1138052000,불광제1동,은평구,26.23,467,11.53,54.24,7.5,1.5878,0.0495,12020.7,0.40857392825896766,0.06224021592442645,0.4905137934570813,0.10067114093959731,0.3371822144955674,0.07433548580867998,0.23908599109892503
1147063000,신정2동,양천구,26.18,196,37.11,44.71,3.7,1.6957,0.071,35896.1,0.1714785651793526,0.2003238866396761,0.392780227668957,0.049664429530201344,0.3817177938419551,0.10662261600840965,0.7162227786781884
1144060000,대흥동,마포구,26.1,248,40.51,51.37,5.4,1.4852,0.1498,17094.7,0.2169728783902012,0.2186774628879892,0.4610809147779714,0.07248322147651007,0.29483420299473906,0.22495870250788402,0.3404871010353945
1114057000,필동,중구,26.08,50,6.15,75.42,33.6,1.2331,0.1886,2734.4,0.04374453193350831,0.03319838056680162,0.707722284893857,0.45100671140939597,0.1907802683031325,0.28322570956600085,0.05350437359734127
1144070000,망원제2동,마포구,25.96,314,23.67,62.03,8.8,1.1745,0.0,26621.7,0.2747156605424322,0.12777327935222674,0.5704030355860937,0.11812080536912753,0.16659319740694786,0.0,0.5308789761565502
1165052000,서초2동,서초구,25.91,90,17.68,58.55,22.2,1.0922,0.2611,20731.0,0.07874015748031496,0.09543859649122807,0.53471438826787,0.297986577181208,0.13262398350326193,0.3921009160534614,0.4131565641930578
1114064500,청구동,중구,25.89,134,17.53,55.89,6.9,1.5324,0.1042,38053.0,0.11723534558180228,0.09462887989203779,0.5074351348579633,0.09261744966442953,0.31431593927972046,0.15647995194473643,0.7593272434046312
1114052000,소공동,중구,25.76,2,0.0,77.55,33.3,0.9421,0.3412,2308.4,0.0017497812773403325,0.0,0.7295661983386319,0.44697986577181203,0.07067041112242041,0.51238924763478,0.04499099700433063
1141065500,홍제제2동,서대문구,25.75,163,40.51,54.96,1.3,2.0373,0.0314,18868.9,0.1426071741032371,0.2186774628879892,0.49789765152292065,0.017449664429530203,0.5227127327180074,0.04715422736146568,0.37594351594459513
1147058000,신월3동,양천구,25.74,194,14.02,61.78,12.8,1.8523,0.0333,15686.0,0.16972878390201224,0.07568151147098515,0.5678391959798995,0.17181208053691277,0.4463542324484826,0.05000750863493017,0.3123350033673802
1141072000,북가좌제2동,서대문구,25.71,202,19.41,55.26,5.2,1.6082,0.0127,37289.0,0.17672790901137359,0.10477732793522267,0.5009742590503538,0.06979865771812081,0.34560228695772044,0.019071932722631024,0.7440591220030817
1126068000,신내1동,중랑구,25.58,102,4.99,54.77,5.8,2.7795,0.0677,14612.1,0.08923884514435695,0.026936572199730096,0.4959491334222131,0.07785234899328859,0.8290547808263391,0.10166691695449766,0.2908737002611968
1168053100,논현2동,강남구,25.54,448,18.18,58.71,13.9,0.8872,0.0573,14017.9,0.39195100612423445,0.09813765182186235,0.5363552456158343,0.1865771812080537,0.04801051023162625,0.0860489562997447,0.2789989388255937
1165066000,내곡동,서초구,25.51,86,4.49,46.24,6.4,5.8952,0.1869,1358.6,0.0752405949256343,0.024237516869095817,0.4084709260588657,0.08590604026845639,1.0,0.2806727736897432,0.026009764403294236
1141071000,북가좌제1동,서대문구,25.42,202,27.7,55.26,5.2,1.6082,0.0127,30466.4,0.17672790901137359,0.14952766531713899,0.5009742590503538,0.06979865771812081,0.34560228695772044,0.019071932722631024,0.607713199131076
1117057000,원효로제2동,용산구,25.37,186,71.99,40.6,0.5,1.4553,0.15,19250.5,0.16272965879265092,0.38860998650472334,0.35063070454312373,0.006711409395973154,0.2824930183565834,0.22525904790509083,0.3835695828645314
1147061100,신월7동,양천구,25.31,194,10.46,61.78,12.8,1.8523,0.0333,15175.5,0.16972878390201224,0.056464237516869104,0.5678391959798995,0.17181208053691277,0.4463542324484826,0.05000750863493017,0.3021329405722348
1174056000,고덕제2동,강동구,25.1,62,34.75,44.93,0.0,3.1544,0.0175,9213.0,0.0542432195975503,0.18758434547908232,0.3950364065224079,0.0,0.9837942497509058,0.026280222255593934,0.18297564494823026
1171064200,문정2동,송파구,25.04,39,10.86,50.11,15.0,1.5843,0.4222,12845.2,0.03412073490813648,0.05862348178137652,0.44815916316275256,0.20134228187919462,0.335737594220198,0.6340291335035291,0.25556317185229893
1114065000,신당제5동,중구,24.99,134,18.79,55.89,6.9,1.5324,0.1042,31667.6,0.11723534558180228,0.10143049932523616,0.5074351348579633,0.09261744966442953,0.31431593927972046,0.15647995194473643,0.6317185229891145
1111057000,무악동,종로구,24.93,2,5.42,54.72,0.0,3.2041,0.0,21638.7,0.0017497812773403325,0.029257759784075573,0.49543636550097425,0.0,1.0,0.0,0.43129645136084127
1121583000,자양제2동,광진구,24.92,347,27.32,47.39,3.3,1.6214,0.1011,14291.3,0.30358705161854765,0.14747638326585696,0.42026458824735924,0.04429530201342281,0.3510505691391135,0.15182459828803122,0.2844626880287136
1144074000,상암동,마포구,24.86,165,0.36,52.46,9.0,1.9456,0.3574,3536.8,0.14435695538057744,0.00194331983805668,0.4722592554609783,0.12080536912751678,0.48486368150332954,0.5367172248085298,0.0695398979593876
1147055000,목5동,양천구,24.85,167,9.86,54.85,6.7,1.8319,0.1223,23046.6,0.14610673665791776,0.05322537112010796,0.4967695620961952,0.08993288590604027,0.4379341599863296,0.18366121039195074,0.45943256146717854
1147051000,목1동,양천구,24.77,167,12.15,54.85,6.7,1.8319,0.1223,21142.8,0.14610673665791776,0.06558704453441296,0.4967695620961952,0.08993288590604027,0.4379341599863296,0.18366121039195074,0.42138616156630143
1114066500,동화동,중구,24.76,134,18.36,55.89,6.9,1.5324,0.1042,30456.1,0.11723534558180228,0.09910931174089069,0.5074351348579633,0.09261744966442953,0.31431593927972046,0.15647995194473643,0.6075073592744844
1165051000,서초1동,서초구,24.75,90,15.74,58.55,22.2,1.0922,0.2611,14701.4,0.07874015748031496,0.08496626180836707,0.53471438826787,0.297986577181208,0.13262398350326193,0.3921009160534614,0.2926583118333936
1135062100,중계1동,노원구,24.68,18,2.41,55.66,2.0,2.292,0.0252,42308.4,0.015748031496062992,0.013009446693657221,0.5050764024202645,0.026845637583892617,0.6278398138998883,0.03784352004805526,0.8443690808550948
1135061200,하계2동,노원구,24.68,27,6.0,53.33,0.5,2.3832,0.0045,42705.7,0.023622047244094488,0.032388663967611336,0.4811814172905343,0.006711409395973154,0.6654824907895136,0.006757771437152725,0.8523089036729424
1144063000,신수동,마포구,24.64,209,35.54,47.52,1.2,1.7037,0.0445,27755.3,0.18285214348206474,0.19184885290148448,0.4215977848425802,0.01610738255033557,0.38501978304279943,0.06682685087851029,0.5535333510528808
1114063500,약수동,중구,24.63,134,12.35,55.89,6.9,1.5324,0.1042,33291.1,0.11723534558180228,0.06666666666666667,0.5074351348579633,0.09261744966442953,0.31431593927972046,0.15647995194473643,0.6641632809674073
1150051000,염창동,강서구,24.58,37,6.49,52.52,12.2,1.792,0.2422,23863.4,0.03237095363079615,0.03503373819163293,0.47287457696646495,0.16375838926174496,0.42146548884711865,0.36371827601742,0.47575586193941116
1141056500,충현동,서대문구,24.5,282,21.97,46.93,5.6,1.612,0.1277,17645.7,0.24671916010498687,0.11859649122807017,0.4155471233719618,0.07516778523489932,0.34717073182812147,0.19177053611653402,0.35149853414043875
1111051500,청운효자동,종로구,24.48,173,23.75,69.94,26.1,1.1372,0.0,4416.9,0.15135608048993876,0.1282051282051282,0.6515229207260793,0.3503355704697987,0.1511976727580112,0.0,0.08712821424931402
1117053000,남영동,용산구,24.46,63,0.85,52.91,36.8,0.8284,0.4378,5810.1,0.05511811023622047,0.004588394062078272,0.47687416675212796,0.4939597315436241,0.023740889605420534,0.6574560744856585,0.11497055290983614
1129058000,돈암제1동,성북구,24.46,8,1.36,60.7,2.6,2.5914,0.0,29233.5,0.00699912510936133,0.007341430499325237,0.5567634088811404,0.034899328859060406,0.751416759741487,0.0,0.5830743681415859
1120057000,행당제2동,성동구,24.36,80,9.48,48.72,2.8,1.7183,0.0673,50096.0,0.0699912510936133,0.051174089068825916,0.4339042149523126,0.03758389261744966,0.3910459133343403,0.1010662261600841,1.0
1171056600,오륜동,송파구,24.36,64,5.95,56.7,24.8,1.1437,0.3967,5789.4,0.05599300087489064,0.03211875843454791,0.5157419751820327,0.33288590604026846,0.15388053898369716,0.5957350953596635,0.11455687475144335
1111056000,평창동,종로구,24.23,140,10.51,66.24,13.2,2.1433,0.0092,1947.9,0.12248468941382328,0.056734143049932524,0.6135780945544046,0.17718120805369125,0.5664640896291947,0.013815888271512238,0.037786602023625625
1141062000,홍제제1동,서대문구,24.23,163,22.95,54.96,1.3,2.0373,0.0314,20049.7,0.1426071741032371,0.12388663967611335,0.49789765152292065,0.017449664429530203,0.5227127327180074,0.04715422736146568,0.3995411569798697
1111060000,가회동,종로구,23.95,71,22.24,76.09,30.6,0.9315,0.0,7164.6,0.0621172353455818,0.12005398110661268,0.7145933750384577,0.41073825503355704,0.06629527543130166,0.0,0.14203949327423265
1147065000,신정4동,양천구,23.86,196,19.57,44.71,3.7,1.6957,0.071,32056.7,0.1714785651793526,0.10564102564102565,0.392780227668957,0.049664429530201344,0.3817177938419551,0.10662261600840965,0.6394944732997728
1120059000,금호1가동,성동구,23.62,18,0.0,50.63,0.3,2.707,0.012,33298.4,0.015748031496062992,0.0,0.45349194954363653,0.004026845637583892,0.7991305036936873,0.018020723832407267,0.6643091674677102
1165053000,서초3동,서초구,23.61,225,15.16,55.89,15.2,1.1497,0.1756,10673.8,0.1968503937007874,0.08183535762483131,0.5074351348579633,0.2040268456375839,0.15635703088433042,0.2637032587475597,0.21216893257046016
1144069000,망원제1동,마포구,23.6,314,14.54,62.03,8.8,1.1745,0.0,17412.3,0.2747156605424322,0.0784885290148448,0.5704030355860937,0.11812080536912753,0.16659319740694786,0.0,0.34683416302116954
1147062000,신정1동,양천구,23.59,196,26.1,44.71,3.7,1.6957,0.071,26396.7,0.1714785651793526,0.14089068825910933,0.392780227668957,0.049664429530201344,0.3817177938419551,0.10662261600840965,0.5263824744348897
1135062500,중계2.3동,노원구,23.52,18,1.63,55.66,2.0,2.292,0.0252,35484.2,0.015748031496062992,0.008798920377867746,0.5050764024202645,0.026845637583892617,0.6278398138998883,0.03784352004805526,0.7079911828597351
1171064700,위례동,송파구,23.51,124,35.75,43.32,3.7,2.0885,0.075,16994.3,0.1084864391951006,0.19298245614035087,0.378525279458517,0.049664429530201344,0.543845463603411,0.11262952395254541,0.33848066204492905
1117051000,후암동,용산구,23.49,329,45.07,43.3,1.1,1.3717,0.0273,18516.8,0.2878390201224847,0.24329284750337382,0.3783201722900215,0.014765100671140941,0.24798723120776023,0.040997146718726535,0.36890699036149877
1144058500,도화동,마포구,23.46,58,17.35,52.13,8.3,1.0892,0.2609,33007.5,0.05074365704286964,0.09365721997300945,0.46887498718080195,0.11140939597315437,0.13138573755294525,0.3918005706562547,0.6584956903529054
1156060500,문래동,영등포구,23.43,5,0.56,56.61,13.0,1.4724,0.3488,18004.9,0.004374453193350831,0.003022941970310392,0.5148189929238027,0.174496644295302,0.2895510202733881,0.5238023727286379,0.35867694933341865
1141064000,홍제제3동,서대문구,23.42,163,23.45,54.96,1.3,2.0373,0.0314,14677.3,0.1426071741032371,0.12658569500674763,0.49789765152292065,0.017449664429530203,0.5227127327180074,0.04715422736146568,0.2921766865378735
1114060500,을지로동,중구,23.41,0,3.27,69.32,27.2,0.9076,0.3277,4865.9,0.0,0.017651821862348177,0.6451645985027176,0.3651006711409396,0.056430582693779256,0.49211593332332176,0.09610123324053885
1129065000,정릉제4동,성북구,23.36,158,7.36,63.92,9.4,2.0464,0.0074,6764.1,0.13823272090988625,0.03973009446693657,0.5897856630089222,0.1261744966442953,0.5264687454339679,0.011112779696651148,0.13403572020967686
1114062500,다산동,중구,23.28,134,11.46,55.89,6.9,1.5324,0.1042,25393.8,0.11723534558180228,0.061862348178137655,0.5074351348579633,0.09261744966442953,0.31431593927972046,0.15647995194473643,0.5063400674275413
1171058000,송파1동,송파구,23.28,112,62.65,48.88,6.4,0.8711,0.0163,34169.9,0.09798775153105861,0.33819163292847504,0.43554507230027684,0.08590604026845639,0.041365256964927065,0.0244781498723532,0.6817256174696087
1174053000,명일제1동,강동구,23.22,60,20.49,42.8,9.0,1.3272,0.1762,39893.0,0.05249343832020997,0.1106072874493927,0.373192493077633,0.12080536912751678,0.22961991627806372,0.26460429493918003,0.7960986352617664
1129064000,정릉제3동,성북구,23.06,158,7.9,63.92,9.4,2.0464,0.0074,4516.9,0.13823272090988625,0.04264507422402159,0.5897856630089222,0.1261744966442953,0.5264687454339679,0.011112779696651148,0.08912665945894092
1171059000,송파2동,송파구,23.06,112,68.2,48.88,6.4,0.8711,0.0163,29406.8,0.09798775153105861,0.36815114709851554,0.43554507230027684,0.08590604026845639,0.041365256964927065,0.0244781498723532,0.5865376736898693
1147067000,신정6동,양천구,22.92,196,20.74,44.71,3.7,1.6957,0.071,25464.8,0.1714785651793526,0.11195681511470984,0.392780227668957,0.049664429530201344,0.3817177938419551,0.10662261600840965,0.5077589635263765
1144068000,합정동,마포구,22.91,281,18.7,55.74,9.1,1.1361,0.1348,9579.6,0.2458442694663167,0.100944669365722,0.5058968310942467,0.1221476510067114,0.15074364924289513,0.20243279771737496,0.19030194508672252
1129066000,길음제1동,성북구,22.87,42,15.9,54.99,1.7,1.6423,0.0,43749.9,0.03674540682414698,0.08582995951417004,0.498205312275664,0.022818791946308724,0.35967701592631934,0.0,0.8731766685518667
1141052000,천연동,서대문구,22.85,190,4.07,54.38,0.3,2.2802,0.0031,16923.2,0.1662292213473316,0.021970310391363025,0.4919495436365501,0.004026845637583892,0.622969379828643,0.00465535365670521,0.33705976750088434
1159063000,사당제2동,동작구,22.8,285,15.65,53.41,4.1,1.7168,0.0356,10211.5,0.24934383202099739,0.0844804318488529,0.48200184596451645,0.05503355704697986,0.39042679035918204,0.05346148070280823,0.20293012036635497
1114058000,장충동,중구,22.66,22,6.39,71.54,22.3,1.5685,0.0516,4507.3,0.019247594050743656,0.03449392712550607,0.6679314942057225,0.2993288590604027,0.32921616554853045,0.07748911247935125,0.08893480871881676
1114061500,신당동,중구,22.61,136,11.22,57.42,9.6,1.4913,0.1419,13916.7,0.1189851268591426,0.0605668016194332,0.523125833247872,0.12885906040268455,0.2973519697603828,0.21309505931821593,0.27697651227345127
1135060000,공릉2동,노원구,22.58,250,4.37,61.03,3.1,1.9801,0.0119,5969.9,0.21872265966754156,0.02358974358974359,0.5601476771613169,0.04161073825503356,0.49910350993197067,0.017870551133803876,0.11816406835481993
1120072000,송정동,성동구,22.57,142,7.34,55.73,3.7,1.9736,0.0887,14341.2,0.1242344706911636,0.0396221322537112,0.5057942775099988,0.049664429530201344,0.49642064370628464,0.1332031836612104,0.2854599121883175
1120061500,금호2.3가동,성동구,22.5,251,0.0,44.1,0.4,1.8844,0.0,34817.4,0.21959755030621173,0.0,0.38652445902984306,0.005369127516778524,0.45960346411687053,0.0,0.6946655502019429
1165059000,방배본동,서초구,22.45,135,34.96,52.27,5.8,1.1324,0.035,30180.1,0.11811023622047244,0.18871794871794872,0.47031073736027074,0.07785234899328859,0.14921647923750464,0.05256044451118787,0.6019916504959142
1120055000,사근동,성동구,22.44,259,10.55,49.23,3.2,1.9434,0.0621,10275.0,0.22659667541557305,0.05695006747638327,0.4391344477489487,0.04295302013422819,0.48395563447309725,0.09325724583270761,0.20419913307446805
1120054000,마장동,성동구,22.41,282,11.6,46.88,4.0,1.6099,0.0419,20941.7,0.24671916010498687,0.06261808367071525,0.415034355450723,0.053691275167785234,0.34630395966289984,0.06292236071482205,0.41736728824974173
1153079000,수궁동,구로구,22.22,144,14.66,54.46,11.9,1.9433,0.0,8562.7,0.12598425196850394,0.07913630229419703,0.4927699723105322,0.1597315436241611,0.4839143596080868,0.0,0.1699797557500265
1150060500,가양제3동,강서구,22.11,6,0.53,46.46,9.6,1.7113,0.2193,30087.9,0.005249343832020997,0.002860998650472335,0.4107271049123166,0.12885906040268455,0.38815667278360155,0.3293287280372428,0.6001490840126382
1111069000,창신제3동,종로구,22.11,114,18.46,54.96,4.9,1.2627,0.087,29431.6,0.09973753280839895,0.09964912280701754,0.49789765152292065,0.06577181208053692,0.2029976283462564,0.13065024778495268,0.5870332881018567
1147068000,신정7동,양천구,22.04,196,15.81,44.71,3.7,1.6957,0.071,22985.1,0.1714785651793526,0.08534412955465587,0.392780227668957,0.049664429530201344,0.3817177938419551,0.10662261600840965,0.45820351766325795
1144065500,서강동,마포구,21.92,284,20.98,50.1,3.7,1.2977,0.0597,16615.8,0.2484689413823272,0.1132523616734143,0.44805660957850474,0.049664429530201344,0.21744383109995036,0.08965310106622616,0.3309165469264912
1174059000,암사제3동,강동구,21.82,146,14.28,51.47,4.8,2.0964,0.0377,9612.5,0.12773403324584426,0.07708502024291497,0.4621064506204492,0.06442953020134227,0.5471061779392449,0.056615107373479495,0.19095943356068978
1111068000,창신제2동,종로구,21.8,114,15.54,54.96,4.9,1.2627,0.087,29255.3,0.09973753280839895,0.08388663967611336,0.49789765152292065,0.06577181208053692,0.2029976283462564,0.13065024778495268,0.5835100291972846
1159060500,흑석동,동작구,21.66,218,31.63,43.53,0.4,1.7892,0.0,17574.3,0.19072615923009623,0.17074224021592443,0.38067890472772026,0.005369127516778524,0.4203097926268231,0.0,0.35007164426076515
1165060000,방배1동,서초구,21.4,135,34.36,52.27,5.8,1.1324,0.035,23992.1,0.11811023622047244,0.1854790823211876,0.47031073736027074,0.07785234899328859,0.14921647923750464,0.05256044451118787,0.47832786092420093
1171051000,풍납1동,송파구,21.25,292,6.98,49.18,2.0,1.869,0.0,11033.4,0.2554680664916885,0.037678812415654524,0.4386216798277099,0.026845637583892617,0.4532471349052452,0.0,0.21935534154427852
1117068500,한남동,용산구,21.18,335,4.62,57.04,1.4,1.5879,0.0164,6109.1,0.29308836395450566,0.02493927125506073,0.5192287970464567,0.01879194630872483,0.337223489360578,0.0246283225709566,0.1209459040866206
1120066000,성수1가제2동,성동구,21.16,196,18.83,40.05,5.2,1.5216,0.1959,12917.2,0.1714785651793526,0.1016464237516869,0.34499025740949646,0.06979865771812081,0.3098582538585807,0.29418831656404865,0.25700205240323026
1174058000,암사제2동,강동구,21.14,146,11.81,51.47,4.8,2.0964,0.0377,6847.9,0.12773403324584426,0.06375168690958165,0.4621064506204492,0.06442953020134227,0.5471061779392449,0.056615107373479495,0.1357104172953442
1135070000,상계8동,노원구,21.08,139,12.35,48.97,1.8,1.486,0.0308,32893.8,0.1216097987751531,0.06666666666666667,0.43646805455850685,0.024161073825503355,0.29516440191482346,0.04625319116984532,0.6562234581495597
1171057000,오금동,송파구,20.97,138,26.71,53.53,7.4,1.1627,0.0201,22777.6,0.12073490813648294,0.14418353576248313,0.4832324889754897,0.09932885906040269,0.16172276333570249,0.03018471241928217,0.45405674385328215
1135064000,상계2동,노원구,20.83,139,13.21,48.97,1.8,1.486,0.0308,30794.2,0.1216097987751531,0.07130904183535763,0.43646805455850685,0.024161073825503355,0.29516440191482346,0.04625319116984532,0.614264102528233
1120058000,응봉동,성동구,20.78,36,1.81,41.08,0.1,2.6343,0.0,27098.6,0.031496062992125984,0.009770580296896087,0.35555327658701674,0.001342281879194631,0.7691236768310147,0.0,0.540409561361261
1121581000,광장동,광진구,20.76,58,5.85,45.34,1.9,2.5482,0.0375,14241.7,0.05074365704286964,0.031578947368421054,0.39924110347656655,0.025503355704697986,0.7335860180569277,0.056314761976272706,0.2834714592047387
1171052000,풍납2동,송파구,20.58,292,2.93,49.18,2.0,1.869,0.0,9286.0,0.2554680664916885,0.01581646423751687,0.4386216798277099,0.026845637583892617,0.4532471349052452,0.0,0.1844345099512579
1165062100,방배4동,서초구,20.5,135,24.94,52.27,5.8,1.1324,0.035,24067.9,0.11811023622047244,0.13462887989203778,0.47031073736027074,0.07785234899328859,0.14921647923750464,0.05256044451118787,0.47984268239309824
1147064000,신정3동,양천구,20.41,196,7.08,44.71,3.7,1.6957,0.071,18066.1,0.1714785651793526,0.03821862348178138,0.392780227668957,0.049664429530201344,0.3817177938419551,0.10662261600840965,0.3598999978017103
1171063200,가락2동,송파구,20.3,48,18.61,51.15,4.2,1.3674,0.0196,33533.1,0.04199475065616798,0.10045883940620783,0.4588247359245205,0.056375838926174496,0.2462124120123064,0.029433848926265202,0.6689995183747045
1120062000,금호4가동,성동구,20.27,69,16.84,46.84,0.0,2.2205,0.0043,17047.9,0.06036745406824147,0.09090418353576248,0.41462414111373197,0.0,0.5983282854173423,0.006457426039945938,0.3395518286772891
1135058000,월계3동,노원구,20.25,56,5.29,46.61,0.8,2.1658,0.0153,25379.2,0.048993875765529306,0.02855600539811066,0.41226540867603323,0.010738255033557048,0.5757509342565693,0.022976422886319264,0.5060482944269359
1135061100,하계1동,노원구,20.22,27,1.97,53.33,0.5,2.3832,0.0045,17232.6,0.023622047244094488,0.010634278002699055,0.4811814172905343,0.006711409395973154,0.6654824907895136,0.006757771437152725,0.34324295697946994
1114054000,회현동,중구,20.13,13,7.25,72.18,15.5,1.071,0.1255,4883.2,0.011373578302712161,0.03913630229419703,0.6744949235975798,0.2080536912751678,0.12387371212102444,0.18846673674725933,0.0964469642618043
1135071000,상계9동,노원구,20.11,139,11.44,48.97,1.8,1.486,0.0308,27376.3,0.1216097987751531,0.06175438596491228,0.43646805455850685,0.024161073825503355,0.29516440191482346,0.04625319116984532,0.5459592437083949
1120056000,행당제1동,성동구,19.99,80,7.56,48.72,2.8,1.7183,0.0673,23907.3,0.0699912510936133,0.040809716599190284,0.4339042149523126,0.03758389261744966,0.3910459133343403,0.1010662261600841,0.47663317938643734
1150060400,가양제2동,강서구,19.89,6,0.3,46.46,9.6,1.7113,0.2193,16396.6,0.005249343832020997,0.0016194331983805667,0.4107271049123166,0.12885906040268455,0.38815667278360155,0.3293287280372428,0.32653595502698896
1117062500,한강로동,용산구,19.76,64,6.63,58.86,9.7,0.9803,0.2852,7366.9,0.05599300087489064,0.035789473684210524,0.5378935493795508,0.13020134228187918,0.08643740955645199,0.4282925364168794,0.14608234793330788
1135067000,상계5동,노원구,19.57,139,9.07,48.97,1.8,1.486,0.0308,25462.6,0.1216097987751531,0.0489608636977058,0.43646805455850685,0.024161073825503355,0.29516440191482346,0.04625319116984532,0.5077149977317647
1165056000,반포1동,서초구,19.54,90,35.3,39.97,1.1,1.3116,0.0001,34164.4,0.07874015748031496,0.19055330634278,0.3441698287355143,0.014765100671140941,0.22318103733641736,0.0001501726986033939,0.6816157029830792
1120065000,성수1가제1동,성동구,19.48,196,9.29,40.05,5.2,1.5216,0.1959,8209.3,0.1714785651793526,0.05014844804318488,0.34499025740949646,0.06979865771812081,0.3098582538585807,0.29418831656404865,0.16291725037920496
1168073000,일원1동,강남구,19.46,36,33.24,38.61,0.4,2.1633,0.016,15370.4,0.031496062992125984,0.17943319838056682,0.3302225412778177,0.005369127516778524,0.5747190626313055,0.02402763177654302,0.3060279102857976
1135061900,중계본동,노원구,19.44,18,0.69,55.66,2.0,2.292,0.0252,10579.1,0.015748031496062992,0.0037246963562753035,0.5050764024202645,0.026845637583892617,0.6278398138998883,0.03784352004805526,0.2102764049569435
1120064500,옥수동,성동구,19.42,31,0.52,41.81,0.6,2.7165,0.0291,13218.8,0.02712160979877515,0.0028070175438596493,0.3630396882371039,0.008053691275167784,0.80305161586969,0.04370025529358763,0.26302936315546505
1168075000,수서동,강남구,19.36,7,1.02,37.4,0.9,3.0442,0.0406,8681.0,0.006124234470691163,0.005506072874493927,0.3178135575838375,0.012080536912751677,0.9383093485092754,0.06097011563297792,0.1723439164330151
1111067000,창신제1동,종로구,19.26,114,13.12,54.96,4.9,1.2627,0.087,14879.6,0.09973753280839895,0.07082321187584345,0.49789765152292065,0.06577181208053692,0.2029976283462564,0.13065024778495268,0.29621954119694877
1174054000,명일제2동,강동구,19.24,60,14.23,42.8,9.0,1.3272,0.1762,18808.8,0.05249343832020997,0.07681511470985156,0.373192493077633,0.12080536912751678,0.22961991627806372,0.26460429493918003,0.3747424503736093
