adm_cd,adm_nm,자치구,전세가율,고전세가율비율,jeonse_per_m2,공시지가대비전세가괴리,villa_share,apt_share,officetel_share,dagagu_count,new_density,avg_age,old30_ratio,avg_units,small_ratio,pop_density,youth_ratio,gongsi_per_m2,area_km2,pop,rent_n,거래건수,res_building_n
1111051500,청운효자동,종로구,69.94,26.1,534.37,1.1372,0.9538,0.0462,0.0,173,23.75,37.17,0.54,2.64,0.8236,4416.9,0.2560599382988101,4698870.0,2.5685600682299867,11345.0,520,222,1803
1111053000,사직동,종로구,74.02,38.1,782.58,1.0915,0.1323,0.3216,0.5461,56,6.91,40.31,0.6398,2.78,0.9125,7788.0,0.2737355811889973,7169778.0,1.157671317613387,9016.0,998,320,960
1111054000,삼청동,종로구,6.41,0.0,55.76,0.0819,1.0,0.0,0.0,63,4.06,47.73,0.7631,1.31,0.9684,1520.5,0.2315227070347284,6807582.0,1.4771876683734249,2246.0,12,1,632
1111055000,부암동,종로구,76.02,31.5,479.37,2.2582,0.8188,0.0524,0.1288,96,21.11,40.54,0.6929,2.44,0.862,4014.0,0.2510684931506849,2122815.0,2.2732870688484392,9125.0,458,213,1268
1111056000,평창동,종로구,66.24,13.2,514.75,2.1433,0.7505,0.2403,0.0092,140,10.51,33.18,0.6069,2.96,0.8536,1947.9,0.2353718059144415,2401689.0,8.940412645356531,17415.0,541,288,2076
1111057000,무악동,종로구,54.72,0.0,851.42,3.2041,0.0272,0.9728,0.0,2,5.42,35.39,0.4577,16.72,0.7432,21638.7,0.2082603254067584,2657259.0,0.3692454822689112,7990.0,514,305,183
1111058000,교남동,종로구,52.7,2.9,1174.3,3.3915,0.1826,0.7713,0.0461,103,5.77,33.52,0.513,7.26,0.6689,27977.8,0.2631199092689968,3462447.0,0.3466671341848279,9699.0,1517,658,598
1111060000,가회동,종로구,76.09,30.6,510.66,0.9315,1.0,0.0,0.0,71,22.24,37.15,0.4938,2.1,0.8671,7164.6,0.2364200724262803,5482398.0,0.5395998544895816,3866.0,170,49,865
1111061500,종로1.2.3.4가동,종로구,88.97,54.6,820.97,0.7595,0.0467,0.3115,0.6417,14,1.24,57.21,0.8283,2.15,0.9864,2774.0,0.2871434970882485,10809000.0,2.414221382726018,6697.0,642,174,884
1111063000,종로5.6가동,종로구,82.35,66.8,1043.1,1.4731,0.0515,0.301,0.6475,104,8.3,46.11,0.9043,2.03,0.959,8952.9,0.385470719051149,7081139.0,0.6027128344364789,5396.0,1166,292,830
1111064000,이화동,종로구,73.48,34.8,427.38,1.0053,0.8452,0.0941,0.0607,147,14.07,38.65,0.719,3.36,0.7376,8865.3,0.3953253498773625,4251218.0,0.7818101018487006,6931.0,659,132,945
1111065000,혜화동,종로구,74.26,23.8,642.38,1.3348,0.8243,0.143,0.0327,508,18.56,35.33,0.6646,4.18,0.7013,14066.4,0.3968842263961304,4812495.0,1.131701742030812,15919.0,1406,290,1778
1111067000,창신제1동,종로구,54.96,4.9,541.39,1.2627,0.3687,0.5443,0.087,114,13.12,48.36,0.8035,3.64,0.8305,14879.6,0.2508265373594886,4287689.0,0.3049150813649594,4537.0,1150,611,643
1111068000,창신제2동,종로구,54.96,4.9,541.39,1.2627,0.3687,0.5443,0.087,114,15.54,48.36,0.8035,3.64,0.8305,29255.3,0.2460148777895855,4287689.0,0.2573209611168592,7528.0,1150,611,643
1111069000,창신제3동,종로구,54.96,4.9,541.39,1.2627,0.3687,0.5443,0.087,114,18.46,48.36,0.8035,3.64,0.8305,29431.6,0.2739532695624902,4287689.0,0.2166718878995405,6377.0,1150,611,643
1111070000,숭인제1동,종로구,103.92,65.0,795.55,1.8308,0.1173,0.276,0.6067,104,45.98,45.61,0.7159,4.92,0.7609,24120.5,0.2622183708838821,4345251.0,0.2392153162210979,5770.0,3036,734,654
1111071000,숭인제2동,종로구,103.92,65.0,795.55,1.8308,0.1173,0.276,0.6067,104,31.28,45.61,0.7159,4.92,0.7609,27724.4,0.4266078572161247,4345251.0,0.3516402556351991,9749.0,3036,734,654
1114052000,소공동,중구,77.55,33.3,1105.01,0.9421,0.0,0.6588,0.3412,2,0.0,70.67,0.9307,5.65,0.9634,2308.4,0.3082223242994947,11728712.0,0.9430899716163058,2177.0,510,195,123
1114054000,회현동,중구,72.18,15.5,987.55,1.071,0.2828,0.5916,0.1255,13,7.25,61.33,0.8515,5.44,0.9179,4883.2,0.2152476603515179,9220625.0,0.8971561060294297,4381.0,693,335,335
1114055000,명동,중구,74.95,31.4,985.46,1.0708,0.419,0.2783,0.3028,44,12.39,58.95,0.8438,3.19,0.9167,2705.2,0.2613506295307135,9203335.0,0.9688762729108646,2621.0,654,309,552
1114057000,필동,중구,75.42,33.6,813.78,1.2331,0.4953,0.3161,0.1886,50,6.15,53.54,0.7804,3.76,0.8693,2734.4,0.3595702148925537,6599645.0,1.463586717338946,4002.0,1686,425,822
1114058000,장충동,중구,71.54,22.3,805.0,1.5685,0.7246,0.2237,0.0516,22,6.39,48.79,0.7089,4.04,0.7732,4507.3,0.4240837696335078,5132328.0,1.0170220678307842,4584.0,1104,215,474
1114059000,광희동,중구,81.24,41.2,912.56,0.9718,0.0396,0.6324,0.328,57,5.43,64.59,0.9217,3.47,0.9588,7800.2,0.4242951618517229,9390666.0,0.7366515536173608,5746.0,1564,507,898
1114060500,을지로동,중구,69.32,27.2,1093.32,0.9076,0.0,0.6723,0.3277,0,3.27,74.41,0.9838,3.7,0.9909,4865.9,0.4253530598520511,12046464.0,0.6111918104707862,2974.0,708,272,656
1114061500,신당동,중구,57.42,9.6,753.23,1.4913,0.3182,0.5399,0.1419,136,11.22,46.02,0.7483,7.04,0.7593,13916.7,0.3505847560155934,5050673.0,0.5345379291869445,7439.0,6047,2743,747
1114062500,다산동,중구,55.89,6.9,749.52,1.5324,0.3456,0.5502,0.1042,134,11.46,45.3,0.7362,6.42,0.7467,25393.8,0.3210767726896759,4891229.0,0.5237100984720056,13299.0,5529,2641,694
1114063500,약수동,중구,55.89,6.9,749.52,1.5324,0.3456,0.5502,0.1042,134,12.35,45.3,0.7362,6.42,0.7467,33291.1,0.252241112828439,4891229.0,0.485866116045088,16175.0,5529,2641,694
1114064500,청구동,중구,55.89,6.9,749.52,1.5324,0.3456,0.5502,0.1042,134,17.53,45.3,0.7362,6.42,0.7467,38053.0,0.2894211576846307,4891229.0,0.3423120959136084,13026.0,5529,2641,694
1114065000,신당제5동,중구,55.89,6.9,749.52,1.5324,0.3456,0.5502,0.1042,134,18.79,45.3,0.7362,6.42,0.7467,31667.6,0.3215663008009493,4891229.0,0.3193483263890687,10113.0,5529,2641,694
1114066500,동화동,중구,55.89,6.9,749.52,1.5324,0.3456,0.5502,0.1042,134,18.36,45.3,0.7362,6.42,0.7467,30456.1,0.2435446599015372,4891229.0,0.3267983566222675,9953.0,5529,2641,694
1114067000,황학동,중구,82.76,53.6,843.27,1.2567,0.0664,0.309,0.6245,23,9.14,47.3,0.8092,5.79,0.936,38612.5,0.4050473186119874,6710200.0,0.3283911731698873,12680.0,3417,1513,578
1114068000,중림동,중구,58.03,15.1,1004.14,1.8475,0.0778,0.6023,0.3199,19,8.27,45.07,0.719,11.37,0.8012,25065.6,0.2812036273701566,5435256.0,0.4839301426154696,12130.0,1941,982,498
1117051000,후암동,용산구,43.3,1.1,680.41,1.3717,0.8799,0.0929,0.0273,329,45.07,45.2,0.7168,3.47,0.7687,18516.8,0.309449506927974,4960219.0,0.8652703210984056,16022.0,1723,1164,1980
1117052000,용산2가동,용산구,35.4,0.8,494.76,1.0303,0.9315,0.0685,0.0,213,6.09,38.02,0.7469,2.66,0.8399,4536.3,0.3310954458990712,4802104.0,1.970115285422349,8937.0,613,363,1299
1117053000,남영동,용산구,52.91,36.8,739.71,0.8284,0.2939,0.2684,0.4378,63,0.85,58.57,0.8841,2.73,0.8825,5810.1,0.260602515355367,8929744.0,1.1769088909618264,6838.0,667,247,800
1117055500,청파동,용산구,43.61,5.0,795.2,1.4645,0.8445,0.0684,0.0871,552,66.63,45.91,0.7624,3.49,0.7593,21452.8,0.3926935831973469,5429941.0,0.8855240806155187,18997.0,2354,1509,2418
1117056000,원효로제1동,용산구,53.55,9.3,932.65,1.37,0.2368,0.4695,0.2937,161,74.75,47.57,0.7336,8.14,0.7707,29020.5,0.4145299145299145,6807571.0,0.5886182572141507,17082.0,4552,2370,907
1117057000,원효로제2동,용산구,40.6,0.5,789.8,1.4553,0.4012,0.4488,0.15,186,71.99,44.69,0.7258,7.84,0.6944,19250.5,0.3091362369848951,5427238.0,0.7084486133911987,13638.0,1767,1305,733
1117058000,효창동,용산구,46.95,1.9,920.49,1.7667,0.6006,0.3994,0.0,106,96.44,35.01,0.574,7.55,0.5741,24040.4,0.3368784401529993,5210221.0,0.4458744391186892,10719.0,1650,1138,587
1117059000,용문동,용산구,45.23,0.3,824.81,1.2539,0.6378,0.356,0.0061,138,90.15,39.06,0.5717,7.15,0.6395,41247.6,0.3142757234023953,6578142.0,0.2773250017997597,11439.0,1469,1004,688
1117062500,한강로동,용산구,58.86,9.7,1024.56,0.9803,0.0674,0.6474,0.2852,64,6.63,55.47,0.8806,9.06,0.9222,7366.9,0.382277761999432,10451693.0,2.867675943424178,21126.0,3738,1386,977
1117063000,이촌제1동,용산구,31.08,0.1,884.24,1.1789,0.029,0.971,0.0,3,0.17,39.17,0.5669,41.44,0.2898,8705.1,0.219736684141022,7500415.0,2.870622471404526,24989.0,3928,2364,157
1117064000,이촌제2동,용산구,31.08,0.1,884.24,1.1789,0.029,0.971,0.0,3,0.42,39.17,0.5669,41.44,0.2898,6567.1,0.2653267602073063,7500415.0,1.204647598040513,7911.0,3928,2364,157
1117065000,이태원제1동,용산구,36.24,1.0,726.43,0.9797,0.646,0.3459,0.008,353,42.07,41.81,0.7659,3.24,0.8213,10351.8,0.334052081605573,7414939.0,0.5824089930307011,6029.0,1243,613,1122
1117066000,이태원제2동,용산구,36.24,1.0,726.43,0.9797,0.646,0.3459,0.008,353,28.05,41.81,0.7659,3.24,0.8213,9864.5,0.3315539050713705,7414939.0,0.8735334661781103,8617.0,1243,613,1122
1117068500,한남동,용산구,57.04,1.4,1297.27,1.5879,0.3229,0.6607,0.0164,335,4.62,41.17,0.7566,4.42,0.7549,6109.1,0.2961422087745839,8169746.0,3.0295946526163187,18508.0,1403,563,2003
1117069000,서빙고동,용산구,22.14,0.2,679.71,1.1621,0.4621,0.5379,0.0,182,2.13,42.68,0.8237,5.33,0.8013,4426.1,0.2418940609951846,5848795.0,2.815099674507888,12460.0,712,429,896
1117070000,보광동,용산구,14.35,0.0,637.08,0.8157,0.2424,0.7576,0.0,573,0.0,44.77,0.9397,2.36,0.8837,16910.2,0.2973934629706247,7810175.0,0.7146556768954624,12085.0,198,127,2201
1120052000,왕십리제2동,성동구,54.58,1.4,997.62,2.3061,0.0723,0.823,0.1047,118,25.52,41.39,0.7208,12.81,0.7245,43386.4,0.3103213423317442,4326044.0,0.3722595665234973,16151.0,3294,1950,481
1120053500,왕십리도선동,성동구,60.22,13.7,992.93,1.9611,0.0977,0.6155,0.2868,274,21.84,42.76,0.7665,8.83,0.7667,37068.1,0.3241856398950929,5063085.0,0.7097473508175205,26309.0,5261,2615,1078
1120054000,마장동,성동구,46.88,4.0,670.19,1.6099,0.2117,0.7464,0.0419,282,11.6,41.91,0.7543,6.14,0.7991,20941.7,0.3356882301334442,4162845.0,1.0341555161986198,21657.0,2003,756,1299
1120055000,사근동,성동구,49.23,3.2,886.98,1.9434,0.1634,0.7745,0.0621,259,10.55,41.86,0.7739,7.45,0.7469,10275.0,0.5450532978014657,4564152.0,1.1686605101471408,12008.0,4830,2357,1059
1120056000,행당제1동,성동구,48.72,2.8,895.15,1.7183,0.1335,0.7992,0.0673,80,7.56,39.03,0.6229,13.84,0.6735,23907.3,0.3211939862793753,5209634.0,0.5731304114628734,13702.0,4458,2261,377
1120057000,행당제2동,성동구,48.72,2.8,895.15,1.7183,0.1335,0.7992,0.0673,80,9.48,39.03,0.6229,13.84,0.6735,50096.0,0.2632038411174159,5209634.0,0.4573221643300055,22910.0,4458,2261,377
1120058000,응봉동,성동구,41.08,0.1,667.15,2.6343,0.1534,0.8466,0.0,36,1.81,42.43,0.8038,11.02,0.5817,27098.6,0.2475650433622415,2532597.0,0.5531645804898544,14990.0,1395,932,526
1120059000,금호1가동,성동구,50.63,0.3,908.69,2.707,0.0935,0.8945,0.012,18,0.0,33.46,0.5385,18.26,0.4882,33298.4,0.2603063221105188,3356781.0,0.4450969559049278,14821.0,1498,873,340
1120061500,금호2.3가동,성동구,44.1,0.4,862.3,1.8844,0.1571,0.8429,0.0,251,0.0,38.83,0.7738,6.91,0.7487,34817.4,0.285792349726776,4575988.0,0.6307189491758431,21960.0,2088,1308,1194
1120062000,금호4가동,성동구,46.84,0.0,1005.59,2.2205,0.0392,0.9565,0.0043,69,16.84,37.59,0.6982,9.98,0.7884,17047.9,0.258151023288638,4528730.0,0.8311889085641809,14170.0,1402,842,553
1120064500,옥수동,성동구,41.81,0.6,973.74,2.7165,0.0176,0.9533,0.0291,31,0.52,31.97,0.5099,27.35,0.601,13218.8,0.2751476959432847,3584533.0,1.920742048901401,25390.0,3404,1900,391
1120065000,성수1가제1동,성동구,40.05,5.2,1055.63,1.5216,0.1636,0.6405,0.1959,196,9.29,39.98,0.8021,8.23,0.712,8209.3,0.3268261150614092,6937485.0,1.8844415421701677,15470.0,3900,2086,688
1120066000,성수1가제2동,성동구,40.05,5.2,1055.63,1.5216,0.1636,0.6405,0.1959,196,18.83,39.98,0.8021,8.23,0.712,12917.2,0.3403581840899625,6937485.0,0.929378438526312,12005.0,3900,2086,688
1120067000,성수2가제1동,성동구,32.3,6.1,772.45,1.0507,0.3115,0.4841,0.2044,217,0.84,40.09,0.8259,6.03,0.6938,12344.8,0.2945200793596497,7351643.0,1.184060923094584,14617.0,2109,1212,718
1120069000,성수2가제3동,성동구,32.3,6.1,772.45,1.0507,0.3115,0.4841,0.2044,217,0.95,40.09,0.8259,6.03,0.6938,9584.4,0.3469650460441628,7351643.0,1.0536967303295863,10099.0,2109,1212,718
1120072000,송정동,성동구,55.73,3.7,667.89,1.9736,0.532,0.3793,0.0887,142,7.34,40.0,0.8182,3.63,0.7257,14341.2,0.3065902578796561,3384179.0,0.6813944691890195,9772.0,406,215,463
1120079000,용답동,성동구,69.5,26.1,865.01,2.2012,0.3336,0.1645,0.5019,476,30.73,38.1,0.8203,3.91,0.7622,5053.6,0.3902032655781406,3929794.0,2.3753342358422063,12004.0,2590,1043,1476
1121571000,화양동,광진구,79.65,48.3,938.16,1.5971,0.3897,0.1784,0.432,547,23.78,35.24,0.7495,5.12,0.6122,20581.8,0.6471821644058368,5873986.0,1.135422416099913,23369.0,4065,606,1547
1121573000,군자동,광진구,83.72,49.1,844.45,1.9496,0.6117,0.0674,0.321,581,20.34,33.03,0.6687,4.3,0.6363,25971.6,0.4058894168015454,4331342.0,0.7374601628786804,19153.0,1455,452,1622
1121574000,중곡제1동,광진구,74.62,32.8,692.48,1.8441,0.7717,0.0906,0.1378,561,55.78,29.8,0.5771,4.73,0.5239,24861.8,0.3839250622297916,3755020.0,0.6140336278144418,15266.0,5146,1810,1570
1121575000,중곡제2동,광진구,74.62,32.8,692.48,1.8441,0.7717,0.0906,0.1378,561,62.83,29.8,0.5771,4.73,0.5239,37800.6,0.3403862952538096,3755020.0,0.5451230428057884,20606.0,5146,1810,1570
1121576000,중곡제3동,광진구,74.62,32.8,692.48,1.8441,0.7717,0.0906,0.1378,561,56.95,29.8,0.5771,4.73,0.5239,26212.0,0.3230144633341791,3755020.0,0.6014042892692064,15764.0,5146,1810,1570
1121577000,중곡제4동,광진구,74.62,32.8,692.48,1.8441,0.7717,0.0906,0.1378,561,14.82,29.8,0.5771,4.73,0.5239,11938.9,0.2904453059893474,3755020.0,2.3116869214269413,27599.0,5146,1810,1570
1121578000,능동,광진구,73.34,28.5,828.91,1.8378,0.884,0.014,0.102,433,28.41,28.71,0.4165,5.15,0.4802,10185.4,0.4241115609536662,4510439.0,1.0912666209278998,11115.0,1000,355,987
1121581000,광장동,광진구,45.34,1.9,843.72,2.5482,0.1094,0.8531,0.0375,58,5.85,32.36,0.5667,21.8,0.5113,14241.7,0.2112432115074123,3311050.0,2.391913518422568,34065.0,2641,1717,487
1121582000,자양제1동,광진구,47.39,3.3,838.24,1.6214,0.4838,0.4151,0.1011,347,79.61,31.91,0.6538,7.09,0.5443,38523.6,0.3524522787469175,5170012.0,0.5684313696452786,21898.0,9309,5099,1222
1121583000,자양제2동,광진구,47.39,3.3,838.24,1.6214,0.4838,0.4151,0.1011,347,27.32,31.91,0.6538,7.09,0.5443,14291.3,0.2914237431347697,5170012.0,1.656250524188192,23670.0,9309,5099,1222
1121584000,자양제3동,광진구,47.39,3.3,838.24,1.6214,0.4838,0.4151,0.1011,347,37.85,31.91,0.6538,7.09,0.5443,22802.1,0.2692223037417461,5170012.0,1.1955033831220765,27260.0,9309,5099,1222
1121584700,자양제4동,광진구,47.39,3.3,838.24,1.6214,0.4838,0.4151,0.1011,347,38.38,31.91,0.6538,7.09,0.5443,16824.0,0.3328964613368283,5170012.0,1.179145776119927,19838.0,9309,5099,1222
1121585000,구의제1동,광진구,62.69,9.8,783.02,1.6762,0.4999,0.3455,0.1546,387,68.4,28.98,0.5094,7.67,0.3921,38997.7,0.4038644009315966,4671496.0,0.5945473367860555,23186.0,7641,3065,1257
1121586000,구의제2동,광진구,62.69,9.8,783.02,1.6762,0.4999,0.3455,0.1546,387,29.32,28.98,0.5094,7.67,0.3921,18520.9,0.2700872002491435,4671496.0,1.386971877556738,25688.0,7641,3065,1257
1121587000,구의제3동,광진구,62.69,9.8,783.02,1.6762,0.4999,0.3455,0.1546,387,39.61,28.98,0.5094,7.67,0.3921,27091.7,0.3091994104324693,4671496.0,1.0267703223489637,27817.0,7641,3065,1257
1123053600,용신동,동대문구,67.54,26.8,886.81,2.0011,0.1402,0.4088,0.451,408,70.49,41.37,0.736,6.03,0.7969,23763.7,0.3661982825917252,4431616.0,1.6171722653629337,38430.0,5971,2257,2235
1123054500,제기동,동대문구,62.83,21.8,642.81,1.7452,0.4818,0.4226,0.0956,552,29.64,43.36,0.7595,3.82,0.8094,19658.6,0.3191746004394089,3683215.0,1.1808076471536273,23213.0,1621,620,2576
1123056000,전농제1동,동대문구,54.26,6.9,751.0,1.9315,0.2268,0.5193,0.2538,406,13.32,40.85,0.7906,6.5,0.7875,28231.4,0.290271834885477,3888238.0,1.1258371922958417,31784.0,4704,2626,1464
1123057000,전농제2동,동대문구,54.26,6.9,751.0,1.9315,0.2268,0.5193,0.2538,406,15.36,40.85,0.7906,6.5,0.7875,18453.7,0.2287251747475868,3888238.0,0.9768211383111722,18026.0,4704,2626,1464
1123060000,답십리제1동,동대문구,61.07,11.3,786.01,2.1185,0.0714,0.6359,0.2927,322,31.11,38.18,0.7322,10.27,0.7581,35414.6,0.3112855811285581,3710237.0,0.7876412759746796,27894.0,6075,2701,1066
1123061000,답십리제2동,동대문구,61.07,11.3,786.01,2.1185,0.0714,0.6359,0.2927,322,28.0,38.18,0.7322,10.27,0.7581,31447.5,0.2692321668665285,3710237.0,0.8750762487017265,27519.0,6075,2701,1066
1123065000,장안제1동,동대문구,70.36,33.0,675.33,1.638,0.2002,0.3894,0.4105,287,25.35,30.71,0.5977,9.95,0.5379,27955.3,0.2900618798677051,4122950.0,1.3411408763924286,37492.0,7119,2602,1214
1123066000,장안제2동,동대문구,70.36,33.0,675.33,1.638,0.2002,0.3894,0.4105,287,34.14,30.71,0.5977,9.95,0.5379,32716.9,0.2585783561475661,4122950.0,0.9958771705655406,32582.0,7119,2602,1214
1123070500,청량리동,동대문구,69.47,33.1,687.14,1.7115,0.1206,0.3493,0.5301,267,0.83,48.42,0.8599,4.4,0.8618,15593.9,0.2337613896733628,4014870.0,1.2034820441630074,18767.0,1526,718,1505
1123071000,회기동,동대문구,70.88,24.2,679.98,1.6305,0.338,0.6032,0.0588,304,24.79,37.46,0.712,5.58,0.6498,13628.5,0.472041363462275,4170381.0,0.7663324689248591,10444.0,1003,252,791
1123072000,휘경제1동,동대문구,66.88,14.0,728.25,2.0395,0.1788,0.6291,0.1921,329,58.5,33.16,0.6433,8.19,0.627,26356.1,0.4201717362829282,3570769.0,0.5213976534486326,13742.0,4866,1626,916
1123073000,휘경제2동,동대문구,66.88,14.0,728.25,2.0395,0.1788,0.6291,0.1921,329,27.41,33.16,0.6433,8.19,0.627,21855.6,0.3671463815789473,3570769.0,1.112757608487857,24320.0,4866,1626,916
1123074000,이문제1동,동대문구,62.68,11.0,700.87,1.8599,0.1179,0.7692,0.1129,545,8.19,41.14,0.8295,5.22,0.7632,17201.2,0.4049285914309717,3768316.0,1.0380095675983532,17855.0,3994,2029,1440
1123075000,이문제2동,동대문구,62.68,11.0,700.87,1.8599,0.1179,0.7692,0.1129,545,11.74,41.14,0.8295,5.22,0.7632,26868.1,0.2574924176219606,3768316.0,0.7240172669340116,19453.0,3994,2029,1440
1126052000,면목제2동,중랑구,65.39,12.6,640.79,1.9844,0.561,0.3744,0.0646,768,52.02,32.91,0.736,5.57,0.5569,31076.5,0.2678398109465333,3229080.0,0.7625364178128635,23697.0,6921,3302,1653
1126054000,면목제4동,중랑구,65.39,12.6,640.79,1.9844,0.561,0.3744,0.0646,768,47.06,32.91,0.736,5.57,0.5569,21631.0,0.2576380889693379,3229080.0,0.8428184055941811,18231.0,6921,3302,1653
1126055000,면목제5동,중랑구,65.39,12.6,640.79,1.9844,0.561,0.3744,0.0646,768,56.31,32.91,0.736,5.57,0.5569,20736.9,0.2737728486342164,3229080.0,0.7043952680827219,14607.0,6921,3302,1653
1126056500,면목본동,중랑구,65.39,12.6,640.79,1.9844,0.561,0.3744,0.0646,768,46.76,32.91,0.736,5.57,0.5569,38736.8,0.3090101329762955,3229080.0,0.8483657710714066,32863.0,6921,3302,1653
1126057000,면목제7동,중랑구,65.39,12.6,640.79,1.9844,0.561,0.3744,0.0646,768,32.13,32.91,0.736,5.57,0.5569,17190.4,0.2823485062670813,3229080.0,1.234523923918471,21222.0,6921,3302,1653
1126057500,면목제3.8동,중랑구,65.39,12.6,640.79,1.9844,0.561,0.3744,0.0646,768,24.58,32.91,0.736,5.57,0.5569,15187.2,0.2830850846765966,3229080.0,1.6135312926858565,24505.0,6921,3302,1653
1126058000,상봉제1동,중랑구,74.21,36.0,701.94,1.8564,0.356,0.4561,0.1879,334,41.03,29.99,0.5987,9.05,0.5215,27232.9,0.2734902939783928,3781160.0,0.8531215173493478,23233.0,5343,1948,1000
1126059000,상봉제2동,중랑구,74.21,36.0,701.94,1.8564,0.356,0.4561,0.1879,334,51.7,29.99,0.5987,9.05,0.5215,30099.3,0.4361717791411043,3781160.0,0.6769249753356164,20375.0,5343,1948,1000
1126060000,중화제1동,중랑구,69.28,13.0,650.55,2.0866,0.6181,0.3313,0.0506,596,89.64,31.52,0.6818,5.57,0.5272,29326.1,0.284142257189942,3117784.0,0.6414412238193113,18811.0,2430,1301,1590
1126061000,중화제2동,중랑구,69.28,13.0,650.55,2.0866,0.6181,0.3313,0.0506,596,56.58,31.52,0.6818,5.57,0.5272,23484.1,0.2891803553469661,3117784.0,1.01617609696156,23864.0,2430,1301,1590
1126062000,묵제1동,중랑구,67.27,13.7,556.97,1.6869,0.4294,0.5303,0.0403,327,27.88,28.14,0.5153,8.2,0.5524,27271.4,0.2747718383311603,3301822.0,1.237485266032999,33748.0,2902,1312,1251
1126063000,묵제2동,중랑구,67.27,13.7,556.97,1.6869,0.4294,0.5303,0.0403,327,51.59,28.14,0.5153,8.2,0.5524,27186.0,0.2819186973980967,3301822.0,0.6686907952550871,18179.0,2902,1312,1251
1126065500,망우본동,중랑구,75.84,21.5,626.93,2.2367,0.2258,0.5086,0.2655,435,39.69,31.74,0.685,4.66,0.7479,12022.9,0.2891120954772451,2802965.0,2.947959839352839,35443.0,3830,1773,1864
1126066000,망우제3동,중랑구,75.84,21.5,626.93,2.2367,0.2258,0.5086,0.2655,435,121.64,31.74,0.685,4.66,0.7479,16388.7,0.2536319228573241,2802965.0,0.9618184875693766,15763.0,3830,1773,1864
1126068000,신내1동,중랑구,54.77,5.8,459.4,2.7795,0.049,0.8833,0.0677,102,4.99,26.45,0.5304,24.8,0.5312,14612.1,0.2328039545645772,1652801.0,2.6027794413352594,38032.0,5143,2570,448
1126069000,신내2동,중랑구,54.77,5.8,459.4,2.7795,0.049,0.8833,0.0677,102,14.28,26.45,0.5304,24.8,0.5312,21762.4,0.2460513700358278,1652801.0,0.910608614839586,19817.0,5143,2570,448
1129052500,성북동,성북구,58.31,9.2,631.19,1.9229,0.7854,0.0962,0.1184,289,18.42,39.68,0.7039,2.54,0.8527,5548.7,0.3167157261852571,3282531.0,2.877618122369605,15967.0,1123,564,2465
1129055500,삼선동,성북구,63.05,7.2,637.32,1.7294,0.1722,0.7584,0.0693,546,20.17,37.43,0.6926,5.13,0.7827,24009.0,0.3268079744385941,3685212.0,0.925528305238122,22221.0,3432,1894,2021
1129057500,동선동,성북구,62.37,6.8,612.71,1.4725,0.2435,0.6547,0.1017,384,35.44,38.34,0.6559,5.88,0.7319,20770.2,0.4699195639167719,4161112.0,0.7242597467801175,15043.0,3794,1701,1388
1129058000,돈암제1동,성북구,60.7,2.6,611.2,2.5914,0.0577,0.9423,0.0,8,1.36,45.69,0.6585,15.76,0.7344,29233.5,0.2608969425592947,2358555.0,0.4889253485618327,14293.0,2234,1450,155
1129059000,돈암제2동,성북구,60.7,2.6,611.2,2.5914,0.0577,0.9423,0.0,8,1.29,45.69,0.6585,15.76,0.7344,45260.1,0.2317796068062604,2358555.0,0.518093739240975,23449.0,2234,1450,155
1129060000,안암동,성북구,73.75,16.8,566.97,1.3039,0.6171,0.3375,0.0455,600,34.82,31.25,0.6628,5.48,0.6891,10870.3,0.5034367701034368,4348169.0,1.3785262860072889,14985.0,726,190,1232
1129061000,보문동,성북구,61.65,4.0,822.94,1.8272,0.2636,0.6252,0.1112,438,76.01,38.79,0.7098,5.41,0.7509,29351.0,0.3389234848017757,4503867.0,0.552588328433588,16219.0,1214,506,1168
1129062000,정릉제1동,성북구,58.88,4.1,647.59,2.4501,0.2052,0.7922,0.0027,208,96.16,38.9,0.6612,9.47,0.7025,43286.3,0.2565800549974746,2643144.0,0.4116542325601758,17819.0,11312,6611,1765
1129063000,정릉제2동,성북구,62.55,6.5,538.75,2.2751,0.353,0.6422,0.0048,166,24.6,39.34,0.6918,7.23,0.7026,20649.6,0.2669529036827195,2368011.0,1.094064484965256,22592.0,6283,3400,1402
1129064000,정릉제3동,성북구,63.92,9.4,484.87,2.0464,0.5159,0.4767,0.0074,158,7.9,38.63,0.6955,6.17,0.6986,4516.9,0.3456083105813411,2369351.0,3.324627350064239,15017.0,4049,1950,1248
1129065000,정릉제4동,성북구,63.92,9.4,484.87,2.0464,0.5159,0.4767,0.0074,158,7.36,38.63,0.6955,6.17,0.6986,6764.1,0.2472240636393768,2369351.0,3.568232250528116,24136.0,4049,1950,1248
1129066000,길음제1동,성북구,54.99,1.7,762.85,1.6423,0.0205,0.9795,0.0,42,15.9,37.1,0.536,18.12,0.7022,43749.9,0.2050436079871471,4645065.0,0.7967102730862298,34856.0,5029,3211,363
1129068500,길음제2동,성북구,56.32,3.1,727.79,1.8407,0.0575,0.9163,0.0262,264,32.34,36.96,0.6468,11.64,0.7261,37026.2,0.2475293036083659,3953780.0,0.5875565326336962,21755.0,7108,4338,986
1129070500,종암동,성북구,57.74,3.9,641.53,2.1406,0.3019,0.6933,0.0048,458,23.51,34.94,0.631,9.23,0.6325,26929.1,0.2663650314864793,2996943.0,1.403462295028497,37794.0,2087,1108,1638
