adm_cd,adm_nm,자치구,전세가율,고전세가율비율,villa_total,newvilla_count,newvilla_ratio,area_km2,newvilla_density,youth_ratio,gongsi_per_m2,jeonse_per_m2_won,공시지가대비전세가괴리,cx,cy,norm_전세가율,norm_고전세가율비율,norm_newvilla_density,norm_공시지가대비전세가괴리,norm_youth_ratio,kde_고전세가율비율,kde_newvilla_density
1111051500,청운효자동,종로구,71.08,23.7,375.0,10.0,0.0267,2.5686,3.89,0.2560599382988101,4698870.0,5415742.905557829,1.1526,953198.5084084043,1954023.584037036,0.5886,0.2619,0.0151,0.1354,0.2043,20.639,3.6979
1111053000,사직동,종로구,60.02,14.3,82.0,1.0,0.0122,1.1577,0.86,0.2737355811889973,7169778.0,5273400.671669584,0.7355,953232.513802939,1952855.55140933,0.4879,0.158,0.0033,0.0566,0.2389,11.4139,0.8851
1111054000,삼청동,종로구,6.41,0.0,12.0,0.0,0.0,1.4772,0.0,0.2315227070347284,6807582.0,3587442.027668361,0.527,954197.6577713855,1954456.1769762104,0.0,0.0,0.0,0.0173,0.1564,8.3401,0.4606
1111055000,부암동,종로구,75.94,31.9,248.0,5.0,0.0202,2.2733,2.2,0.2510684931506849,2122815.0,4844922.263277127,2.2823,952643.859959763,1955418.8193742128,0.6328,0.3525,0.0085,0.3487,0.1946,30.4789,4.6961
1111056000,평창동,종로구,65.6,16.0,460.0,19.0,0.0413,8.9404,2.13,0.2353718059144415,2401689.0,4894499.00114071,2.0379,953060.0387475733,1957493.9746140041,0.5387,0.1768,0.0083,0.3025,0.1639,16.0025,2.1303
1111057000,무악동,종로구,44.3,0.0,42.0,0.0,0.0,0.3692,0.0,0.2082603254067584,2657259.0,3595047.4387188638,1.3529,952193.4441701373,1953218.986564502,0.3449,0.0,0.0,0.1732,0.1109,3.7742,5.7068
1111058000,교남동,종로구,48.16,5.1,273.0,0.0,0.0,0.3467,0.0,0.2631199092689968,3462447.0,3795979.789519864,1.0963,952678.1168268375,1952545.4461571388,0.38,0.0564,0.0,0.1247,0.2181,6.4644,2.6445
1111060000,가회동,종로구,76.09,30.6,132.0,0.0,0.0,0.5396,0.0,0.2364200724262803,5482398.0,5106619.3257044405,0.9315,954665.692638093,1953804.629356037,0.6342,0.3381,0.0,0.0936,0.166,33.0881,0.7508
1111061500,종로1.2.3.4가동,종로구,92.14,85.7,20.0,0.0,0.0,2.4142,0.0,0.2871434970882485,10809000.0,14735607.780775338,1.3633,954954.1969305095,1952989.8972214248,0.7803,0.947,0.0,0.1752,0.2651,73.6388,0.5304
1111063000,종로5.6가동,종로구,89.5,90.5,15.0,2.0,0.1333,0.6027,3.32,0.385470719051149,7081139.0,9140719.459421923,1.2909,956236.244591107,1952724.8248995196,0.7563,1.0,0.0129,0.1615,0.4572,48.5535,6.8722
1111064000,이화동,종로구,76.97,40.8,233.0,5.0,0.0215,0.7818,6.4,0.3953253498773625,4251218.0,4214783.572495627,0.9914,956118.7233496164,1953486.8405722321,0.6422,0.4508,0.0249,0.1049,0.4764,39.6273,7.7598
1111065000,혜화동,종로구,76.22,32.1,377.0,14.0,0.0371,1.1317,12.37,0.3968842263961304,4812495.0,5613727.850672135,1.1665,955629.507058731,1954349.3298030333,0.6354,0.3547,0.0481,0.138,0.4795,31.117,10.1104
1111067000,창신제1동,종로구,48.88,12.3,272.0,2.0,0.0074,0.3049,6.56,0.2508265373594886,4287689.0,4499038.380769149,1.0493,957066.4374944445,1952666.3013785733,0.3865,0.1359,0.0255,0.1159,0.1941,25.5388,17.5963
1111068000,창신제2동,종로구,48.88,12.3,272.0,2.0,0.0074,0.2573,7.77,0.2460148777895855,4287689.0,4499038.380769149,1.0493,956749.3191338186,1953073.7821248993,0.3865,0.1359,0.0302,0.1159,0.1847,26.4387,14.4298
1111069000,창신제3동,종로구,48.88,12.3,272.0,2.0,0.0074,0.2167,9.23,0.2739532695624902,4287689.0,4499038.380769149,1.0493,957018.8670439502,1953397.0956271018,0.3865,0.1359,0.0359,0.1159,0.2393,20.2533,20.5506
1111070000,숭인제1동,종로구,71.71,23.0,229.0,12.0,0.0524,0.2392,50.17,0.2622183708838821,4345251.0,5119360.513634267,1.1782,957341.8211199162,1953198.931621191,0.5943,0.2541,0.1949,0.1402,0.2164,20.2236,25.5752
1111071000,숭인제2동,종로구,71.71,23.0,229.0,12.0,0.0524,0.3516,34.13,0.4266078572161247,4345251.0,5119360.513634267,1.1782,957645.0643169887,1952898.6339979153,0.5943,0.2541,0.1326,0.1402,0.5375,25.3935,26.1588
1114054000,회현동,중구,82.36,70.2,27.0,3.0,0.1111,0.8972,3.34,0.2152476603515179,9220625.0,10536434.990515092,1.1427,953815.9461589294,1950972.0175258524,0.6913,0.7757,0.013,0.1335,0.1246,53.5993,7.1201
1114055000,명동,중구,83.63,60.0,42.0,7.0,0.1667,0.9689,7.22,0.2613506295307135,9203335.0,10288216.215796197,1.1179,954456.3346653831,1951746.3177536265,0.7028,0.663,0.028,0.1288,0.2147,58.9437,6.5731
1114057000,필동,중구,74.17,23.9,181.0,8.0,0.0442,1.4636,5.47,0.3595702148925537,6599645.0,6327515.426847024,0.9588,955288.190698031,1950955.5653542634,0.6167,0.2641,0.0212,0.0988,0.4066,22.8479,5.9924
1114058000,장충동,중구,67.52,11.7,180.0,4.0,0.0222,1.017,3.93,0.4240837696335078,5132328.0,5358022.209789558,1.044,956028.8562136778,1950807.0112526012,0.5562,0.1293,0.0153,0.1149,0.5326,15.8289,13.6481
1114059000,광희동,중구,59.35,21.1,27.0,1.0,0.037,0.7367,1.36,0.4242951618517229,9390666.0,7165721.273138977,0.7631,956175.6757174763,1951870.719254524,0.4818,0.2331,0.0053,0.0618,0.533,28.891,7.4295
1114061500,신당동,중구,59.4,17.1,729.0,15.0,0.0206,0.5345,28.06,0.3505847560155934,5050673.0,6377932.53938315,1.2628,957053.8447240771,1951925.5258127486,0.4823,0.189,0.109,0.1562,0.389,25.28,24.4644
1114062500,다산동,중구,59.4,17.1,726.0,15.0,0.0207,0.5237,28.64,0.3210767726896759,4891229.0,6383826.222549186,1.3052,956575.1995545735,1950734.377971803,0.4823,0.189,0.1112,0.1642,0.3314,15.703,25.3678
1114063500,약수동,중구,59.4,17.1,726.0,15.0,0.0207,0.4859,30.87,0.252241112828439,4891229.0,6383826.222549186,1.3052,956743.1145414055,1950202.6837623664,0.4823,0.189,0.1199,0.1642,0.1969,14.8311,25.5846
1114064500,청구동,중구,59.4,17.1,726.0,15.0,0.0207,0.3423,43.82,0.2894211576846307,4891229.0,6383826.222549186,1.3052,957179.8337270191,1950947.3678661222,0.4823,0.189,0.1702,0.1642,0.2695,14.9587,31.6198
1114065000,신당제5동,중구,59.4,17.1,726.0,15.0,0.0207,0.3193,46.98,0.3215663008009493,4891229.0,6383826.222549186,1.3052,957773.5523901318,1951693.6587101573,0.4823,0.189,0.1825,0.1642,0.3323,23.5895,29.902
1114066500,동화동,중구,59.4,17.1,726.0,15.0,0.0207,0.3268,45.9,0.2435446599015372,4891229.0,6383826.222549186,1.3052,957487.9659154027,1951370.5830165106,0.4823,0.189,0.1783,0.1642,0.1799,18.5285,33.9717
1114067000,황학동,중구,94.34,73.7,13.0,0.0,0.0,0.3284,0.0,0.4050473186119874,6710200.0,7998089.802259007,1.1919,957686.1108224004,1952237.7400593758,0.8003,0.8144,0.0,0.1428,0.4954,33.2969,22.1963
1114068000,중림동,중구,72.38,39.4,104.0,1.0,0.0096,0.4839,2.07,0.2812036273701566,5435256.0,7626092.5780182695,1.4031,952838.8831662677,1951022.5171830093,0.6004,0.4354,0.008,0.1827,0.2535,31.468,19.5294
1117051000,후암동,용산구,43.05,1.2,431.0,19.0,0.0441,0.8653,21.96,0.309449506927974,4960219.0,7005701.17011281,1.4124,954121.918848122,1950189.7863104297,0.3335,0.0133,0.0853,0.1844,0.3086,12.0572,16.0137
1117052000,용산2가동,용산구,35.11,0.9,329.0,7.0,0.0213,1.9701,3.55,0.3310954458990712,4802104.0,4912900.012320318,1.0231,954509.5727701135,1948853.7871118234,0.2612,0.0099,0.0138,0.1109,0.3509,0.8396,14.255
1117053000,남영동,용산구,21.24,0.0,76.0,0.0,0.0,1.1769,0.0,0.260602515355367,8929744.0,4793466.074019714,0.5368,953607.1457747456,1949540.6855783777,0.135,0.0,0.0,0.0191,0.2132,1.0767,15.849
1117055500,청파동,용산구,41.33,0.5,518.0,42.0,0.0811,0.8855,47.43,0.3926935831973469,5429941.0,7846036.025328582,1.445,952903.942010541,1949938.7441275385,0.3178,0.0055,0.1842,0.1906,0.4713,3.6422,48.2412
1117056000,원효로제1동,용산구,36.45,0.4,131.0,27.0,0.2061,0.5886,45.87,0.4145299145299145,6807571.0,8960899.328345818,1.3163,952872.4033862128,1948819.8409405882,0.2734,0.0044,0.1782,0.1663,0.5139,0.766,45.7798
1117057000,원효로제2동,용산구,34.6,0.0,141.0,43.0,0.305,0.7084,60.7,0.3091362369848951,5427238.0,7798582.317483266,1.4369,951624.5725833515,1948422.90052968,0.2566,0.0,0.2358,0.1891,0.308,0.9336,55.141
1117058000,효창동,용산구,44.81,3.0,207.0,31.0,0.1498,0.4459,69.52,0.3368784401529993,5210221.0,8325819.169201651,1.598,952379.8217240972,1949412.5429125899,0.3495,0.0331,0.27,0.2195,0.3622,1.953,64.0851
1117059000,용문동,용산구,47.47,0.5,183.0,16.0,0.0874,0.2773,57.7,0.3142757234023953,6578142.0,8377770.790068925,1.2736,952161.9833612145,1948877.5545487327,0.3737,0.0055,0.2241,0.1582,0.3181,1.1949,57.23
1117062500,한강로동,용산구,44.64,0.0,79.0,14.0,0.1772,2.8677,4.88,0.382277761999432,10451693.0,8107338.654081528,0.7757,953046.8783971076,1947890.34766848,0.348,0.0,0.019,0.0642,0.4509,0.0781,12.2564
1117063000,이촌제1동,용산구,18.73,0.0,130.0,0.0,0.0,2.8706,0.0,0.219736684141022,7500415.0,4658448.11672354,0.6211,953317.9603061145,1946340.7246907486,0.1121,0.0,0.0,0.035,0.1334,0.3213,0.3556
1117064000,이촌제2동,용산구,18.73,0.0,130.0,0.0,0.0,1.2046,0.0,0.2653267602073063,7500415.0,4658448.11672354,0.6211,951771.7305164796,1947202.0010959958,0.1121,0.0,0.0,0.035,0.2224,0.0078,3.4195
1117065000,이태원제1동,용산구,38.73,0.8,320.0,26.0,0.0812,0.5824,44.64,0.334052081605573,7414939.0,7645292.256228931,1.0311,955227.4013848329,1948348.158730394,0.2942,0.0088,0.1734,0.1124,0.3567,1.1738,31.5657
1117066000,이태원제2동,용산구,38.73,0.8,320.0,26.0,0.0812,0.8735,29.77,0.3315539050713705,7414939.0,7645292.256228931,1.0311,955127.6050218974,1949280.6151942015,0.2942,0.0088,0.1156,0.1124,0.3518,1.1767,24.8785
1117068500,한남동,용산구,56.31,10.7,486.0,8.0,0.0165,3.0296,2.64,0.2961422087745839,8169746.0,11158749.804902533,1.3659,956284.2633518041,1948804.6635207112,0.4542,0.1182,0.0103,0.1756,0.2826,9.4463,6.3005
1117069000,서빙고동,용산구,18.37,0.0,217.0,4.0,0.0184,2.8151,1.42,0.2418940609951846,5848795.0,6479961.5547927655,1.1079,954837.2412893609,1946825.905872517,0.1089,0.0,0.0055,0.1269,0.1766,0.1677,2.7318
1117070000,보광동,용산구,6.48,0.0,164.0,0.0,0.0,0.7147,0.0,0.2973934629706247,7810175.0,3402269.125169299,0.4356,955900.2662173975,1947626.188772739,0.0006,0.0,0.0,0.0,0.2851,0.6351,5.6692
1120052000,왕십리제2동,성동구,63.68,5.6,108.0,10.0,0.0926,0.3723,26.86,0.3103213423317442,4326044.0,10312708.025263637,2.3839,958289.7569362131,1951448.614365891,0.5213,0.0619,0.1043,0.3679,0.3103,16.7543,22.0733
1120053500,왕십리도선동,성동구,66.57,21.0,141.0,11.0,0.078,0.7097,15.5,0.3241856398950929,5063085.0,9842769.080417978,1.944,958458.7084332005,1952047.21909956,0.5476,0.232,0.0602,0.2848,0.3374,23.5086,20.4194
1120054000,마장동,성동구,65.42,34.6,95.0,6.0,0.0632,1.0342,5.8,0.3356882301334442,4162845.0,6894075.01578557,1.6561,959429.7231880397,1952105.2117809644,0.5371,0.3823,0.0225,0.2304,0.3599,28.5179,9.7064
1120055000,사근동,성동구,58.14,18.7,267.0,7.0,0.0262,1.1687,5.99,0.5450532978014657,4564152.0,8345979.231133898,1.8286,959848.4856468714,1951071.6712280265,0.4708,0.2066,0.0233,0.263,0.7689,18.2154,7.9911
1120056000,행당제1동,성동구,57.05,21.7,203.0,3.0,0.0148,0.5731,5.23,0.3211939862793753,5209634.0,8539501.218254354,1.6392,959034.6378090649,1951182.8625081573,0.4609,0.2398,0.0203,0.2272,0.3316,18.3482,8.7316
1120057000,행당제2동,성동구,57.05,21.7,203.0,3.0,0.0148,0.4573,6.56,0.2632038411174159,5209634.0,8539501.218254354,1.6392,958457.5754925818,1950917.9466110382,0.4609,0.2398,0.0255,0.2272,0.2183,13.2385,10.9158
1120058000,응봉동,성동구,31.95,4.1,240.0,0.0,0.0,0.5532,0.0,0.2475650433622415,2532597.0,3675574.0573420217,1.4513,958813.5646031569,1950273.2691512494,0.2325,0.0453,0.0,0.1918,0.1877,8.6984,4.7682
1120059000,금호1가동,성동구,41.02,2.8,179.0,0.0,0.0,0.4451,0.0,0.2603063221105188,3356781.0,3802405.3247113517,1.1328,958042.9794452348,1950577.2431551428,0.315,0.0309,0.0,0.1316,0.2126,8.4561,9.3368
1120061500,금호2.3가동,성동구,29.4,2.4,263.0,0.0,0.0,0.6307,0.0,0.285792349726776,4575988.0,4844745.602838658,1.0587,957598.9467265396,1950337.4132408854,0.2092,0.0265,0.0,0.1176,0.2624,7.2768,12.2455
1120062000,금호4가동,성동구,28.11,0.0,103.0,11.0,0.1068,0.8312,13.23,0.258151023288638,4528730.0,4752652.604433396,1.0494,957965.8108492474,1949668.5383286714,0.1975,0.0,0.0514,0.1159,0.2084,4.7858,6.9961
1120064500,옥수동,성동구,55.11,14.8,103.0,1.0,0.0097,1.9207,0.52,0.2751476959432847,3584533.0,5554505.157886012,1.5496,957647.1111365505,1949165.9623178039,0.4433,0.1635,0.002,0.2103,0.2416,9.6307,4.8387
1120065000,성수1가제1동,성동구,31.5,10.6,193.0,20.0,0.1036,1.8844,10.61,0.3268261150614092,6937485.0,6698939.892342271,0.9656,959562.8458203548,1949150.2545685696,0.2284,0.1171,0.0412,0.1001,0.3426,10.0093,11.3569
1120066000,성수1가제2동,성동구,31.5,10.6,193.0,20.0,0.1036,0.9294,21.52,0.3403581840899625,6937485.0,6698939.892342271,0.9656,959689.3905331948,1950062.0174106946,0.2284,0.1171,0.0836,0.1001,0.369,10.5609,15.4491
1120067000,성수2가제1동,성동구,22.74,3.1,172.0,0.0,0.0,1.1841,0.0,0.2945200793596497,7351643.0,6815778.926013278,0.9271,960712.6019380797,1948652.4503716724,0.1486,0.0343,0.0,0.0928,0.2795,3.3107,14.4426
1120069000,성수2가제3동,성동구,22.74,3.1,172.0,0.0,0.0,1.0537,0.0,0.3469650460441628,7351643.0,6815778.926013278,0.9271,960962.5732611088,1949673.7874859956,0.1486,0.0343,0.0,0.0928,0.3819,6.526,2.3921
1120072000,송정동,성동구,66.15,20.0,58.0,3.0,0.0517,0.6814,4.4,0.3065902578796561,3384179.0,6919033.826157807,2.0445,961512.0301583144,1950425.9217072823,0.5437,0.221,0.0171,0.3038,0.303,21.4945,6.1961
1120079000,용답동,성동구,49.34,5.3,142.0,49.0,0.3451,2.3753,20.63,0.3902032655781406,3929794.0,8977651.814588167,2.2845,960915.6014150963,1951154.7178606603,0.3907,0.0586,0.0801,0.3491,0.4664,9.6193,17.2966
1121571000,화양동,광진구,87.21,51.8,118.0,4.0,0.0339,1.1354,3.52,0.6471821644058368,5873986.0,7980181.198943232,1.3586,962296.906001279,1949409.5046733893,0.7354,0.5724,0.0137,0.1743,0.9685,41.2837,21.373
1121573000,군자동,광진구,84.91,46.7,208.0,4.0,0.0192,0.7375,5.42,0.4058894168015454,4331342.0,8042739.352466156,1.8569,962346.5565375362,1950496.3988950355,0.7145,0.516,0.0211,0.2684,0.4971,38.1172,15.388
1121574000,중곡제1동,광진구,76.53,34.1,1400.0,59.0,0.0421,0.614,96.09,0.3839250622297916,3755020.0,6827367.783033308,1.8182,962702.3632224561,1951499.6705417885,0.6382,0.3768,0.3733,0.261,0.4541,34.5734,84.5872
1121575000,중곡제2동,광진구,76.53,34.1,1400.0,59.0,0.0421,0.5451,108.24,0.3403862952538096,3755020.0,6827367.783033308,1.8182,963309.671829912,1951142.9325104745,0.6382,0.3768,0.4204,0.261,0.3691,33.4577,86.129
1121576000,중곡제3동,광진구,76.53,34.1,1400.0,59.0,0.0421,0.6014,98.1,0.3230144633341791,3755020.0,6827367.783033308,1.8182,963087.8662836876,1952142.6493958451,0.6382,0.3768,0.3811,0.261,0.3351,31.8875,82.1453
1121577000,중곡제4동,광진구,76.53,34.1,1400.0,59.0,0.0421,2.3117,25.52,0.2904453059893474,3755020.0,6827367.783033308,1.8182,964187.7814860052,1951689.9674112354,0.6382,0.3768,0.0991,0.261,0.2715,33.5597,38.1619
1121578000,능동,광진구,72.49,24.7,184.0,12.0,0.0652,1.0913,11.0,0.4241115609536662,4510439.0,8265346.202814027,1.8325,963059.3005890427,1950221.155648998,0.6014,0.2729,0.0427,0.2637,0.5327,30.5588,26.4611
1121581000,광장동,광진구,55.84,7.8,153.0,4.0,0.0261,2.3919,1.67,0.2112432115074123,3311050.0,6687724.386429463,2.0198,965082.8459443117,1949905.3652435818,0.4499,0.0862,0.0065,0.2991,0.1168,10.365,7.8151
1121582000,자양제1동,광진구,42.97,2.1,964.0,82.0,0.0851,0.5684,144.26,0.3524522787469175,5170012.0,7825737.74559817,1.5137,962933.838318218,1948557.5328981157,0.3328,0.0232,0.5604,0.2036,0.3927,8.1946,104.2444
1121583000,자양제2동,광진구,42.97,2.1,964.0,82.0,0.0851,1.6563,49.51,0.2914237431347697,5170012.0,7825737.74559817,1.5137,963133.596240362,1947836.8906531015,0.3328,0.0232,0.1923,0.2036,0.2734,3.0131,71.1017
1121584000,자양제3동,광진구,42.97,2.1,964.0,82.0,0.0851,1.1955,68.59,0.2692223037417461,5170012.0,7825737.74559817,1.5137,962098.0029618475,1948092.7411513838,0.3328,0.0232,0.2664,0.2036,0.23,3.014,73.159
1121584700,자양제4동,광진구,42.97,2.1,964.0,82.0,0.0851,1.1791,69.54,0.3328964613368283,5170012.0,7825737.74559817,1.5137,961445.6636296527,1948360.2388051257,0.3328,0.0232,0.2701,0.2036,0.3544,3.0707,56.0633
1121585000,구의제1동,광진구,68.67,22.6,1198.0,56.0,0.0467,0.5945,94.2,0.4038644009315966,4671496.0,6514676.487181491,1.3946,963401.9061770242,1949225.7338330876,0.5667,0.2497,0.3659,0.1811,0.4931,20.746,86.1406
1121586000,구의제2동,광진구,68.67,22.6,1198.0,56.0,0.0467,1.387,40.37,0.2700872002491435,4671496.0,6514676.487181491,1.3946,964213.6926433049,1950273.0412337305,0.5667,0.2497,0.1568,0.1811,0.2317,21.3906,37.2383
1121587000,구의제3동,광진구,68.67,22.6,1198.0,56.0,0.0467,1.0268,54.54,0.3091994104324693,4671496.0,6514676.487181491,1.3946,964150.8761983464,1948703.922945777,0.5667,0.2497,0.2119,0.1811,0.3081,21.2051,62.3891
1123053600,용신동,동대문구,53.47,10.2,236.0,60.0,0.2542,1.6172,37.1,0.3661982825917252,4431616.0,8415889.144184068,1.8991,958715.1276821865,1953011.8752466075,0.4283,0.1127,0.1441,0.2763,0.4195,18.0009,30.1792
1123054500,제기동,동대문구,78.64,42.8,271.0,13.0,0.048,1.1808,11.01,0.3191746004394089,3683215.0,6287698.764836585,1.7071,959140.8876618058,1953918.377301755,0.6574,0.4729,0.0428,0.2401,0.3276,35.5329,12.0177
1123056000,전농제1동,동대문구,49.67,5.1,272.0,13.0,0.0478,1.1258,11.55,0.290271834885477,3888238.0,6783223.137981775,1.7445,960350.6947647595,1953409.924675846,0.3937,0.0564,0.0449,0.2471,0.2712,8.5027,13.3624
1123057000,전농제2동,동대문구,49.67,5.1,272.0,13.0,0.0478,0.9768,13.31,0.2287251747475868,3888238.0,6783223.137981775,1.7445,961248.8780164147,1953569.711315517,0.3937,0.0564,0.0517,0.2471,0.1509,11.3144,17.1595
1123060000,답십리제1동,동대문구,72.14,17.8,197.0,19.0,0.0964,0.7876,24.12,0.3112855811285581,3710237.0,7808882.476401873,2.1047,960427.8828508876,1952528.5546179595,0.5983,0.1967,0.0937,0.3151,0.3122,16.9146,20.7098
1123061000,답십리제2동,동대문구,72.14,17.8,197.0,19.0,0.0964,0.8751,21.71,0.2692321668665285,3710237.0,7808882.476401873,2.1047,961236.4760576178,1952469.3887949109,0.5983,0.1967,0.0843,0.3151,0.2301,20.1521,20.9651
1123065000,장안제1동,동대문구,74.55,35.6,473.0,23.0,0.0486,1.3411,17.15,0.2900618798677051,4122950.0,6199075.973755284,1.5036,961895.1951728264,1951962.513639432,0.6202,0.3934,0.0666,0.2016,0.2708,31.7885,29.6475
1123066000,장안제2동,동대문구,74.55,35.6,473.0,23.0,0.0486,0.9959,23.09,0.2585783561475661,4122950.0,6199075.973755284,1.5036,962213.5578789547,1953004.376313785,0.6202,0.3934,0.0897,0.2016,0.2092,30.9587,29.3272
1123070500,청량리동,동대문구,48.85,12.0,112.0,0.0,0.0,1.2035,0.0,0.2337613896733628,4014870.0,4398327.767822255,1.0955,959849.1691112184,1954479.8701756499,0.3863,0.1326,0.0,0.1246,0.1608,19.0324,3.2076
1123071000,회기동,동대문구,80.68,28.3,65.0,4.0,0.0615,0.7663,5.22,0.472041363462275,4170381.0,5863440.841405367,1.406,960407.5648491995,1955018.1428925118,0.676,0.3127,0.0203,0.1832,0.6263,21.9461,7.5833
1123072000,휘경제1동,동대문구,66.33,24.3,284.0,27.0,0.0951,0.5214,51.78,0.4201717362829282,3570769.0,5699653.578066995,1.5962,961385.6108334301,1954818.0744764376,0.5454,0.2685,0.2011,0.2191,0.525,19.4482,30.9315
1123073000,휘경제2동,동대문구,66.33,24.3,284.0,27.0,0.0951,1.1128,24.26,0.3671463815789473,3570769.0,5699653.578066995,1.5962,961667.2695996892,1954227.1906045075,0.5454,0.2685,0.0942,0.2191,0.4214,20.9615,30.1411
1123074000,이문제1동,동대문구,38.88,3.9,224.0,1.0,0.0045,1.038,0.96,0.4049285914309717,3768316.0,5083639.541533913,1.349,961198.2358676393,1955419.4551166901,0.2955,0.0431,0.0037,0.1725,0.4952,12.7289,14.675
1123075000,이문제2동,동대문구,38.88,3.9,224.0,1.0,0.0045,0.724,1.38,0.2574924176219606,3768316.0,5083639.541533913,1.349,961825.0747295595,1956023.758374935,0.2955,0.0431,0.0054,0.1725,0.2071,14.0699,15.5256
1126052000,면목제2동,중랑구,69.11,22.6,1194.0,41.0,0.0343,0.7625,53.77,0.2678398109465333,3229080.0,6255152.54077487,1.9371,962729.6305484342,1954515.9576382334,0.5707,0.2497,0.2089,0.2835,0.2273,27.6153,47.9326
1126054000,면목제4동,중랑구,69.11,22.6,1194.0,41.0,0.0343,0.8428,48.65,0.2576380889693379,3229080.0,6255152.54077487,1.9371,963387.0686620947,1952774.5801300304,0.5707,0.2497,0.189,0.2835,0.2074,25.6062,55.6963
1126055000,면목제5동,중랑구,69.11,22.6,1194.0,41.0,0.0343,0.7044,58.21,0.2737728486342164,3229080.0,6255152.54077487,1.9371,962818.0734050975,1953764.4674447123,0.5707,0.2497,0.2261,0.2835,0.2389,24.1536,51.627
1126056500,면목본동,중랑구,69.11,22.6,1194.0,41.0,0.0343,0.8484,48.33,0.3090101329762955,3229080.0,6255152.54077487,1.9371,963747.914988826,1954403.6727768418,0.5707,0.2497,0.1877,0.2835,0.3078,27.6564,43.3371
1126057000,면목제7동,중랑구,69.11,22.6,1194.0,41.0,0.0343,1.2345,33.21,0.2823485062670813,3229080.0,6255152.54077487,1.9371,964044.3860219495,1953162.2736013697,0.5707,0.2497,0.129,0.2835,0.2557,22.8536,37.0231
1126057500,면목제3.8동,중랑구,69.11,22.6,1194.0,41.0,0.0343,1.6135,25.41,0.2830850846765966,3229080.0,6255152.54077487,1.9371,964537.985421585,1953975.605710678,0.5707,0.2497,0.0987,0.2835,0.2571,22.6219,37.548
1126058000,상봉제1동,중랑구,85.45,55.2,298.0,15.0,0.0503,0.8531,17.58,0.2734902939783928,3781160.0,7264410.351094455,1.9212,963760.2965020918,1955890.9611160294,0.7194,0.6099,0.0683,0.2805,0.2384,42.5052,38.799
1126059000,상봉제2동,중랑구,85.45,55.2,298.0,15.0,0.0503,0.6769,22.16,0.4361717791411043,3781160.0,7264410.351094455,1.9212,963277.2946691596,1955071.991748824,0.7194,0.6099,0.0861,0.2805,0.5562,40.4823,38.3973
1126060000,중화제1동,중랑구,68.36,21.5,496.0,57.0,0.1149,0.6414,88.87,0.284142257189942,3117784.0,6256235.453878427,2.0066,963197.9866607558,1955990.0679215437,0.5638,0.2376,0.3452,0.2966,0.2592,33.1331,55.9442
1126061000,중화제2동,중랑구,68.36,21.5,496.0,57.0,0.1149,1.0162,56.09,0.2891803553469661,3117784.0,6256235.453878427,2.0066,962486.4030072679,1955614.8124792655,0.5638,0.2376,0.2179,0.2966,0.269,22.3507,47.1388
1126062000,묵제1동,중랑구,76.06,40.7,535.0,23.0,0.043,1.2375,18.59,0.2747718383311603,3301822.0,5242108.71865615,1.5876,963156.0146567653,1957225.4438706036,0.6339,0.4497,0.0722,0.2175,0.2409,37.2377,22.9625
1126063000,묵제2동,중랑구,76.06,40.7,535.0,23.0,0.043,0.6687,34.4,0.2819186973980967,3301822.0,5242108.71865615,1.5876,962456.4401817409,1956906.8521400434,0.6339,0.4497,0.1336,0.2175,0.2548,37.1227,30.9389
1126065500,망우본동,중랑구,72.25,22.1,501.0,90.0,0.1796,2.948,30.53,0.2891120954772451,2802965.0,5922043.288377469,2.1128,965349.036371147,1955930.2070751241,0.5993,0.2442,0.1186,0.3167,0.2689,22.2201,32.5279
1126066000,망우제3동,중랑구,72.25,22.1,501.0,90.0,0.1796,0.9618,93.57,0.2536319228573241,2802965.0,5922043.288377469,2.1128,964936.9810407365,1954794.4977701209,0.5993,0.2442,0.3635,0.3167,0.1996,22.4233,78.8694
1126068000,신내1동,중랑구,65.92,20.3,211.0,13.0,0.0616,2.6028,4.99,0.2328039545645772,1652801.0,5135960.411968522,3.1074,965053.8946116234,1957154.7290210717,0.5416,0.2243,0.0194,0.5045,0.1589,20.4262,6.6297
1126069000,신내2동,중랑구,65.92,20.3,211.0,13.0,0.0616,0.9106,14.28,0.2460513700358278,1652801.0,5135960.411968522,3.1074,963953.7953776527,1956917.6640191816,0.5416,0.2243,0.0555,0.5045,0.1848,26.3023,17.7471
1129052500,성북동,성북구,56.82,8.6,314.0,17.0,0.0541,2.8776,5.91,0.3167157261852571,3282531.0,6292408.905411998,1.9169,955343.8552371741,1955372.9175377612,0.4588,0.095,0.023,0.2797,0.3228,11.2684,6.7929
1129055500,삼선동,성북구,70.5,31.4,374.0,6.0,0.016,0.9255,6.48,0.3268079744385941,3685212.0,5518333.046308288,1.4974,956889.4391849511,1954240.9008147623,0.5833,0.347,0.0252,0.2005,0.3425,25.971,14.2848
1129057500,동선동,성북구,65.86,28.2,349.0,12.0,0.0344,0.7243,16.57,0.4699195639167719,4161112.0,5564382.653942576,1.3372,957494.584248392,1955025.0661808238,0.5411,0.3116,0.0644,0.1702,0.6222,30.3476,19.179
1129058000,돈암제1동,성북구,65.88,30.1,184.0,3.0,0.0163,0.4889,6.14,0.2608969425592947,2358555.0,4942938.427421623,2.0957,958017.3572095919,1955699.389486084,0.5413,0.3326,0.0239,0.3134,0.2138,30.582,29.6256
